求人ID,Newフラグ,トピックスフラグ,テーマ,外資フラグ,ベンチャーフラグ,上場フラグ,リンク（面接官）,リンク（トピックス）,職種大分類コード1,職種中分類コード1,職種大分類名1,職種中分類名1,職種大分類コード2,職種中分類コード2,職種大分類名2,職種中分類名2,職種大分類コード3,職種中分類コード3,職種大分類名3,職種中分類名3,会社名（トピックス用）,職種名,職務内容,求めるスキル（必須条件）,求めるスキル（望ましい条件）,英語レベル,TOEIC,求める人物像,活かせる経験,都道府県1,市区町村1,都道府県2,市区町村2,学歴,年齢下限,年齢上限,年収下限,年収上限,募集背景,企業ID,業種カテゴリ,会社情報（紹介文）,会社情報（その他捕捉）,会社情報（設立）年,会社情報（設立）月,会社情報（資本金）万円,会社情報（従業員数）,企業県名,企業市区町村,ｺﾝｻﾙから一言,担当者,掲載日
1008514,1,0,ベンチャー,,1,非公開,,,11,0,WEB・モバイル関連,,8,4,営業,企画営業,,,,,株式会社Ｓｐｅｅｅ,営業（幹部候補）,携帯端末の進化に伴い、モバイルサイトも急増。しかしながら、モバイル分野でのSEO対策はこれからといった段階です。そこであなたにはクライアントのモバイルサイトをいかに検索上位に表示させるか、提案活動に取り組んでいただきます。ただ上位表示させるだけが目的ではなく、クライアントサイトの収益性向上や、サイト内のユーザー導線を見直すなど、マーケティング視点からのコンサルティングも重要です。当社の提案する新しいツールも有効に活用することで、クライアントのビジネス成功に貢献してください。同社は新規事業も積極的に立ち上げ中です。この立上げにも関わっていただきます。,何らかの営業でトップに近い実績を出した経験のある方。プロフェッショナル意識のある方。吸収意欲が高く、能動的に動くことができる方。,,------,,圧倒的な成長を遂げたい意欲のある方。チームプレーができる方。,ＷＥＢ業界での経験,東京都,港区,,,不問,24,30,300,600,増員,1003199,インターネット,モバイル専業のSEOコンサルティング事業とモバイルメディア事業を中心に行っております。まだ若い会社ですが、モバイルＳＥＯの分野ではその技術力を強みに早くも一目置かれる企業になっております。（モバイルＳＥＯシェアＮＯ．１、４００％成長）<BR>現在はＳＥＯ中心ですが、これに特化するつもりは無く、新規事業も積極的に行い、次の事業の柱を作り始めております。（直近の戦略では技術を生かした自社メディアを作り）,「今までにない新しい高付加価値サービスの創造」を企業理念に掲げているとおり、技術そのものの開発から、技術を活かした新規事業にも積極的にです。世界初のモバイル外部リンク検証ツール「MOLAS」は、これまでモバイルSEOにおいては、外部リンクがあまり評価されないという通説を見事に覆し、競合他社を圧倒しております。自社メディアの立上も予定しており、今後も成長を続けそうな元気な会社です。,2007,11,1082,45,東京都,港区六本木4-1-4　黒崎ビル５階,業界経験不問です。トップ営業の方お待ちしております。,細野,2012/5/10 13:16
1012354,1,0,ベンチャー,,1,非公開,,,8,7,営業,その他,8,7,営業,その他,,,,,株式会社Ｓｐｅｅｅ,モバイルSEOアカウントセールス,新規で契約を結んだクライアントへ、より深い専門性でSEOによる順位上昇を果たすだけでなく、サイトの収益拡大に貢献するとともに、契約継続率をミッションとした営業としての役割を担っていただきます。弊社の競争力は技術力と実績に基づくノウハウです。最適なソリューションをクライアントに提供し、SEO対策の実装支援を行うことで成果に結びつけていきます。,法人営業経験が2年以上あること。営業で高い実績を残していること。,,------,,コミュニケーション能力が高いこと。吸収意欲が高く、インプットアウトプットが能動的にできること。,ＩＴ業界の経験,東京都,港区,,,大卒以上,25,32,400,600,増員,1003199,インターネット,モバイル専業のSEOコンサルティング事業とモバイルメディア事業を中心に行っております。まだ若い会社ですが、モバイルＳＥＯの分野ではその技術力を強みに早くも一目置かれる企業になっております。（モバイルＳＥＯシェアＮＯ．１、４００％成長）<BR>現在はＳＥＯ中心ですが、これに特化するつもりは無く、新規事業も積極的に行い、次の事業の柱を作り始めております。（直近の戦略では技術を生かした自社メディアを作り）,「今までにない新しい高付加価値サービスの創造」を企業理念に掲げているとおり、技術そのものの開発から、技術を活かした新規事業にも積極的にです。世界初のモバイル外部リンク検証ツール「MOLAS」は、これまでモバイルSEOにおいては、外部リンクがあまり評価されないという通説を見事に覆し、競合他社を圧倒しております。自社メディアの立上も予定しており、今後も成長を続けそうな元気な会社です。,2007,11,1082,45,東京都,港区六本木4-1-4　黒崎ビル５階,,細野,2012/5/10 13:16
1012943,1,0,ベンチャー,,1,非公開,,,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,3,0,経営企画・事業企画,,株式会社Ｓｐｅｅｅ,ディレクター,主力事業であるモバイルSEO/PCSEOのコンサルティングを行うディレクターです。最先端のノウハウを蓄積していくことでSEOサービスの競争優位性を確立するとともに、SEOの知識・ノウハウといかした形でバーティカルメディア事業のディレクションも行っていくなど、事業の核となる役割を担います。具体的には、SEO対策におけるクライアントサイトの分析/改善提案、Google・yahoo・モバイル3キャリア公式検索等のアルゴリズム検証・分析、SEOをはじめとする新サービスの企画立案など裁量権のある中で、専門チームメンバーとして業務に携わっていただきます。また、実績をあげられた方には、近い将来メディア事業の事業部長にステップアップ頂くというキャリアもあります。,論理的思考、吸収力に自信があること。 新たな領域に対して自ら能動的に学ぶ習慣があること。IT/Web業界でのなんらかの実務経験があること（ディレクター、Webマスター、営業など）。,SEO/SEMなどWebマーケティングに関する基本的な知識があること。,------,,IT/Web業界に興味関心がある方。ビジネスやサービス開発に興味関心がある方。<BR>,ＷＥＢ業界の経験,東京都,港区,,,大卒以上,25,34,400,700,増員,1003199,インターネット,モバイル専業のSEOコンサルティング事業とモバイルメディア事業を中心に行っております。まだ若い会社ですが、モバイルＳＥＯの分野ではその技術力を強みに早くも一目置かれる企業になっております。（モバイルＳＥＯシェアＮＯ．１、４００％成長）<BR>現在はＳＥＯ中心ですが、これに特化するつもりは無く、新規事業も積極的に行い、次の事業の柱を作り始めております。（直近の戦略では技術を生かした自社メディアを作り）,「今までにない新しい高付加価値サービスの創造」を企業理念に掲げているとおり、技術そのものの開発から、技術を活かした新規事業にも積極的にです。世界初のモバイル外部リンク検証ツール「MOLAS」は、これまでモバイルSEOにおいては、外部リンクがあまり評価されないという通説を見事に覆し、競合他社を圧倒しております。自社メディアの立上も予定しており、今後も成長を続けそうな元気な会社です。,2007,11,1082,45,東京都,港区六本木4-1-4　黒崎ビル５階,,細野,2012/5/10 13:16
1008508,1,0,ベンチャー,,1,非公開,,,10,8,ITエンジニア,WEBアプリケーション,10,2,ITエンジニア,オープン系システム,10,5,ITエンジニア,ERP・SCM・CRM,株式会社Ｓｐｅｅｅ,システムエンジニア,モバイルＳＥＯ情報管理システムの開発運用といった日々のクライアントごと技術対応や、社内業務支援ツールの開発はもちろん、新規事業の企画段階から、開発、リリースまで一貫して携わっていただきます。また世の中にない技術を作っていくことも多いに歓迎。自由度が高く、各業界で技術を立ち上げてきた最先端の技術者が集まっている部門です。エンジニアには働きやすい環境だと思います。,システム開発について2年以上携わった経験がある事。Ｃ/C++/Perl/ObjectiveC/Python/Rubyのいずれかの言語において、業務として使用した経験がある事。Unix系OS、RDBMSの基礎知識をもっている事。何より誰にも負けない自分のコア技術を持っていること。,Apacheモジュールを実装した事。大規模データベースや、テーブルの設計を行ったこと。高トラフィックサイトの開発/運用経験。負荷分散/並列処理プログラミングを行ったこと。要件定義～設計～開発～テスト～運用までの一連の業務を担当した経験がある。カーネルモジュールの開発経験。,------,,自分の技術で新しいことをしたいと考えている方。,同業界での経験。,東京都,港区,,,不問,24,32,400,800,増員,1003199,インターネット,モバイル専業のSEOコンサルティング事業とモバイルメディア事業を中心に行っております。まだ若い会社ですが、モバイルＳＥＯの分野ではその技術力を強みに早くも一目置かれる企業になっております。（モバイルＳＥＯシェアＮＯ．１、４００％成長）<BR>現在はＳＥＯ中心ですが、これに特化するつもりは無く、新規事業も積極的に行い、次の事業の柱を作り始めております。（直近の戦略では技術を生かした自社メディアを作り）,「今までにない新しい高付加価値サービスの創造」を企業理念に掲げているとおり、技術そのものの開発から、技術を活かした新規事業にも積極的にです。世界初のモバイル外部リンク検証ツール「MOLAS」は、これまでモバイルSEOにおいては、外部リンクがあまり評価されないという通説を見事に覆し、競合他社を圧倒しております。自社メディアの立上も予定しており、今後も成長を続けそうな元気な会社です。,2007,11,1082,45,東京都,港区六本木4-1-4　黒崎ビル５階,技術力を強みとしているベンチャー。技術に長けたエンジニアが多く、経営者もエンジニアに対しての理解がある会社です。,細野,2012/5/10 13:16
