"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1016649","1","0","ハイクラス","","","非公開","","","2","6","ビジネスコンサルタント","その他","02","01","ビジネスコンサルタント","経営戦略系","02","06","ビジネスコンサルタント","その他","三菱UFJリサーチアンドコンサルティング株式会社","研究員（環境・エネルギー部）","環境・エネルギー部は、取組テーマを軸に、「低炭素社会」「地球環境」「資源エネルギー」「資源循環」「総合戦略」の５つのグループで構成されています。いずれのグループでも社会全体の目指すべき環境ビジョンを提案するほか、その実現のための調査研究・事業を行っています。シンクタンクならではの豊富な情報・知識と専門的なスキル・ノウハウを融合し、案件形成から案件実施、案件フォローまでを行うことが私たちのミッションです。■官公庁：政策立案、調査・分析ニーズを踏まえ、文献調査、統計分析、インタビュー調査等を駆使しながら、チームワークでレポートや各種データの作成。■民間企業：カーボンマーケット調査・分析、低炭素分野における戦略構築支援、排出削減プロジェクト実現可能性調査、実現化支援■このポジションは地球温暖化対策の市場メカニズム分野における研究員となります。","■途上国および国内における温室効果ガス（GHG）の削減プロジェクト、カーボン・オフセット制度、排出量取引等に関心がある■クリーン開発メカニズム（CDM）、J-VER制度、二国間メカニズム等に関する業務経験または関連業務経験■英語（海外調査等を実施可能なレベルが望ましい）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","","ビジネスレベル","","途上国および国内における温室効果ガス（GHG）の削減プロジェクト、カーボン・オフセット制度、排出量取引等に関心がある方。","■途上国および国内における温室効果ガス（GHG）の削減プロジェクト、カーボン・オフセット制度、排出量取引等に関心がある■クリーン開発メカニズム（CDM）、J-VER制度、二国間メカニズム等に関する業務経験または関連業務経験■英語（海外調査等を実施可能なレベルが望ましい）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","東京都","港区","","","大卒以上","30","40","700","1300","海外進出などをはじめとしたグローバル戦略案件に元々実績多く、今後増加することが予想されるため。","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","中期的なキャリアをイメージできる、そんな風土が魅力です。","岡田","2013/05/30 18:55:42"
"1018504","1","0","","","","非公開","","","02","06","ビジネスコンサルタント","その他","2","6","ビジネスコンサルタント","その他","02","06","ビジネスコンサルタント","その他","三菱UFJリサーチアンドコンサルティング株式会社","【研究員】資源・エネルギー分野（環境・エネルギー部）","■アジア新興国等を対象とした資源リサイクル事業の事業化支援業務■資源の安定確保に関する調査業務、戦略立案支援業務■各種資源の一次需要家となる素形材産業の発展や振興に関する調査業務、戦略立案支援業務【このポジションは研究員（プロジェクトの担当パートにおける主担当）、準研究員（プロジェクトの担当パートにおける副担当）の募集となります】","■資源問題や循環型社会に関する調査・コンサルティングに強い関心がある方■アジア新興国はじめ、海外調査を厭わない方■社会人経験5年以内（第二新卒可。海外大学院修了者歓迎）■英語力（海外調査等を実施可能なレベルが望ましい）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","","ビジネスレベル","","■途上国および国内における温室効果ガス（GHG）の削減プロジェクト、カーボン・オフセット制度、排出量取引等に関心がある方。クリーン開発メカニズム（CDM）、J-VER制度、二国間メカニズム等に関する業務経験または関連業務経験。","■資源問題や循環型社会に関する調査・コンサルティングに強い関心がある方■アジア新興国はじめ、海外調査を厭わない方■社会人経験5年以内（第二新卒可。海外大学院修了者歓迎）■英語力（海外調査等を実施可能なレベルが望ましい）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","東京都","港区","","","大卒以上","24","29","500","700","海外進出などをはじめとしたグローバル戦略案件に元々実績多く、今後増加することが予想されるため。","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","中期的なキャリアをイメージできる、そんな風土が魅力です。","岡田","2013/05/30 18:55:41"
"1018505","1","0","ハイクラス","","","非公開","","","02","06","ビジネスコンサルタント","その他","2","6","ビジネスコンサルタント","その他","02","06","ビジネスコンサルタント","その他","三菱UFJリサーチアンドコンサルティング株式会社","【研究員】地球温暖化対策途上国支援分野（環境・エネルギー部）","■政府および政府関連機関のREDDプラス関連業務（方法論作成、現地能力開発等）■企業のREDDプラス事業実施支援　／等■国内外において文献調査、インタビュー調査、統計分析等を実施し、各種レポートやデータベースを作成【このポジションは研究員（プロジェクトの担当パートにおける主担当）、副主任研究員（プロジェクト実施における主担当）の募集となります】","■途上国における森林減少・劣化の抑制（REDDプラス）のうち、特に住民参加型の森林保全に関心がある方■途上国における各種調査、能力開発に関する業務経験または関連業務経験■英語力（海外調査等を実施可能なレベルが望ましい）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","","ビジネスレベル","","■途上国における森林減少・劣化の抑制（REDDプラス）のうち、特に住民参加型の森林保全に関心がある方■途上国における各種調査、能力開発に関する業務経験または関連業務経験","■途上国における森林減少・劣化の抑制（REDDプラス）のうち、特に住民参加型の森林保全に関心がある方■途上国における各種調査、能力開発に関する業務経験または関連業務経験■英語力（海外調査等を実施可能なレベルが望ましい）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","東京都","港区","","","大卒以上","25","35","500","1000","海外進出などをはじめとしたグローバル戦略案件に元々実績多く、今後増加することが予想されるため。","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","中期的なキャリアをイメージできる、そんな風土が魅力です。","岡田","2013/05/30 18:55:41"
"1018501","1","0","ハイクラス","","","非公開","","","02","06","ビジネスコンサルタント","その他","2","6","ビジネスコンサルタント","その他","03","00","経営企画・事業企画","","三菱UFJリサーチアンドコンサルティング株式会社","【研究員】知的財産政策、知的財産制度等（環境・エネルギー部）","■知的財産政策、知的財産制度等に関連する調査／コンサルティング■環境／エネルギー分野に関連する調査／コンサルティング【環境・エネルギー部について】環境／エネルギー分野に係る専門部署で、官公庁や民間企業からの受託調査やコンサルティングを行っています。 今回は、他の部門とも常に連携を行いつつ、知的財産に関連する業務を担当しているチームへの配属を前提に、募集を行います。シンクタンクならではの豊富な情報・知識と専門的なスキル・ノウハウを融合し、案件形成から案件実施、案件フォローまでを行うことが私たちのミッションであると考えています。","■知的財産分野に関心がある方■環境／エネルギー分野に関連する産業振興に関心がある方■英語力（海外調査等実施可能なレベルが望ましい）■PCスキル（ワードやパワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","","ビジネスレベル","","知的財産分野に関心がある方。環境／エネルギー分野に関連する産業振興に関心がある方。","■知的財産分野に関心がある方■環境／エネルギー分野に関連する産業振興に関心がある方■英語力（海外調査等実施可能なレベルが望ましい）■PCスキル（ワードやパワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","東京都","港区","","","大卒以上","25","35","500","1000","海外進出などをはじめとしたグローバル戦略案件に元々実績多く、今後増加することが予想されるため。","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","中期的なキャリアをイメージできる、そんな風土が魅力です。","岡田","2013/05/30 18:55:40"
"1018502","1","0","ハイクラス","","","非公開","","","02","06","ビジネスコンサルタント","その他","2","6","ビジネスコンサルタント","その他","","","","","三菱UFJリサーチアンドコンサルティング株式会社","【研究員】地球温暖化対策市場メカニズム（環境・エネルギー部）","■政府のカーボン・オフセット政策、二国間メカニズム政策立案支援、制度設計支援業務、調査■企業のカーボン・オフセット活動、CDM、二国間メカニズムプロジェクト実現化支援、戦略構築支援　／等■官公庁：政策立案、調査・分析ニーズを踏まえ、文献調査、統計分析、インタビュー調査等を駆使しながら、チームワークでレポートや各種データの作成■民間企業：カーボンマーケット調査・分析、低炭素分野における戦略構築支援、排出削減プロジェクト実現可能性調査、実現化支援【このポジションは研究員（プロジェクトの担当パートにおける主担当）、副主任研究員（プロジェクト実施における主担当）の募集となります】","■途上国および国内における温室効果ガス（GHG）の削減プロジェクト、カーボン・オフセット制度、排出量取引等に関心がある方■クリーン開発メカニズム（CDM）、J-VER制度、二国間メカニズム等に関する業務経験または関連業務経験■英語力（海外調査等を実施可能なレベルが望ましい）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","","ビジネスレベル","","■途上国および国内における温室効果ガス（GHG）の削減プロジェクト、カーボン・オフセット制度、排出量取引等に関心がある方。クリーン開発メカニズム（CDM）、J-VER制度、二国間メカニズム等に関する業務経験または関連業務経験。","■途上国および国内における温室効果ガス（GHG）の削減プロジェクト、カーボン・オフセット制度、排出量取引等に関心がある方■クリーン開発メカニズム（CDM）、J-VER制度、二国間メカニズム等に関する業務経験または関連業務経験■英語力（海外調査等を実施可能なレベルが望ましい）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）","東京都","港区","","","大卒以上","25","35","700","1300","海外進出などをはじめとしたグローバル戦略案件に元々実績多く、今後増加することが予想されるため。","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","中期的なキャリアをイメージできる、そんな風土が魅力です。","岡田","2013/05/30 18:55:39"
"1018503","1","0","","","","非公開","","","02","06","ビジネスコンサルタント","その他","2","6","ビジネスコンサルタント","その他","02","06","ビジネスコンサルタント","その他","三菱UFJリサーチアンドコンサルティング株式会社","【研究員】地球環境分野（環境・エネルギー部）","■気候変動政策に関する調査業務、政策立案支援業務（特に、温室効果ガス排出・吸収量の算定、分析に関する業務）■開発途上国における温室効果ガスインベントリ作成・緩和対策立案に関するキャパシティ・ビルディング業務　／等■官公庁・研究機関等の調査・分析ニーズを踏まえ、文献・統計分析、インタビュー調査等を駆使しながら、チームワークでレポートや各種データを作成する業務が中心となります。■気候変動問題の専門家として、グローバルに活躍したいという方を歓迎します。【このポジションは研究員（プロジェクトの担当パートにおける主担当）準研究員（プロジェクトの担当パートにおける副担当）の募集となります】","■地球環境問題（特に気候変動問題）に関する調査・コンサルティングに強い関心がある■社会人経験5年以内（第二新卒可。海外大学院修了者歓迎）■英語力（実務レベル）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）■基礎的な数量データ分析スキル","","ビジネスレベル","","地球環境問題（特に気候変動問題）に関する調査・コンサルティングに強い関心がある方","■地球環境問題（特に気候変動問題）に関する調査・コンサルティングに強い関心がある■社会人経験5年以内（第二新卒可。海外大学院修了者歓迎）■英語力（実務レベル）■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）■基礎的な数量データ分析スキル","東京都","港区","","","高専卒以上","24","29","500","700","海外進出などをはじめとしたグローバル戦略案件に元々実績多く、今後増加することが予想されるため。","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","中期的なキャリアをイメージできる、そんな風土が魅力です。","岡田","2013/05/30 18:55:38"
"1018491","1","0","ハイクラス","","","非公開","","","02","01","ビジネスコンサルタント","経営戦略系","02","02","ビジネスコンサルタント","人事・組織系","02","03","ビジネスコンサルタント","会計・財務系","三菱UFJリサーチアンドコンサルティング株式会社","経営コンサルタント（マネジメントシステム部環境チーム）","■大手企業および官庁への地球環境問題に関する調査・分析■大手企業への環境経営コンサルティング業務【マネジメントシステム部　環境チームについて】当部環境チームは環境エネルギー分野のコンサルティングを主たるドメインとし、具体的には「地球温暖化対策」を軸として「環境技術の海外展開」「排出量取引」「省エネ」「再生可能エネルギー」等のテーマで、民間企業のみならず中央官庁もクライアントとしています。【このポジションはコンサルタント（プロジェクトの担当パートにおける主担当）およびアソシエイト（プロジェクトの担当パートにおける副担当）となります】","■地球環境問題（特に気候変動）に関する調査・コンサルティングに強い関心がある方■大手企業またはシンクタンクにおいて環境関連の実務経験がある方■海外企業および外国政府への調査可能な英語力■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）■基礎的な数量データ分析スキル","","","","コミュニケーション能力が高い方。","■地球環境問題（特に気候変動）に関する調査・コンサルティングに強い関心がある方■大手企業またはシンクタンクにおいて環境関連の実務経験がある方■海外企業および外国政府への調査可能な英語力■PCスキル（ワード、パワーポイントでのレポート作成、エクセルによるデータ集計・分析等）■基礎的な数量データ分析スキル","東京都","港区","","","大卒以上","25","30","500","1000","体制拡充のため増員","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","大手金融系シンクタンクでの案件です。ファームでのコンサルティング経験者大歓迎です。","岡田","2013/05/30 18:55:37"
"1018492","1","0","ハイクラス","","","非公開","","","02","01","ビジネスコンサルタント","経営戦略系","02","02","ビジネスコンサルタント","人事・組織系","02","03","ビジネスコンサルタント","会計・財務系","三菱UFJリサーチアンドコンサルティング株式会社","大企業向けコンサルタント（C&Bチーム：リーダー、メンバー）","■民間大企業へのコンサルティング全般（企業戦略、事業戦略、成長戦略としてのM&A戦略、新規事業開発、マーケティング戦略等）【C&B室について】■大企業をクライアントとした戦略コンサルティング部隊。■戦略策定から実行支援まで、トップマネジメントに対し幅広い課題解決を支援。■三菱UFJフィナンシャル・グループの銀行、証券、信託銀行とも連携しながら、大企業向けに戦略面での経営課題の発掘と解決策の提案を行う活動を協働して展開しています。【このポジションはコンサルタント（プロジェクトの主要メンバー）およびアソシエイト（プロジェクトメンバー）となります】","■大企業向け戦略コンサルティングに強い関心がある方■社内外の関係者との適切なコミュニケーションを図りつつ、チームで協力して課題解決に取組める方■定量・定性情報の収集・分析力、論理的思考力、報告書作成スキル等■コンサルティング会社での実務経験3～10年程度（大企業向け戦略コンサルティングの業務経験があれば望ましい）■PCスキル保有者（パワーポイント、エクセル、ワード等）","■英語力（中級～上級レベル） のある方、海外勤務経験者歓迎","","","外資ファーム出身者。コミュニケーション能力が高い方。","■大企業向け戦略コンサルティングに強い関心がある方■社内外の関係者との適切なコミュニケーションを図りつつ、チームで協力して課題解決に取組める方■定量・定性情報の収集・分析力、論理的思考力、報告書作成スキル等<BR>■コンサルティング会社での実務経験3～10年程度（大企業向け戦略コンサルティングの業務経験があれば望ましい）■PCスキル保有者（パワーポイント、エクセル、ワード等）■英語力（中級～上級レベル） のある方、海外勤務経験者歓迎","東京都","港区","","","大卒以上","25","35","500","1000","体制拡充のため増員","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","大手金融系シンクタンクでの案件です。ファームでのコンサルティング経験者大歓迎です。","岡田","2013/05/30 18:55:37"
"1018487","1","0","ハイクラス","","","非公開","","","10","06","ITエンジニア","社内システム関連","11","00","WEB・モバイル関連","","16","00","その他","","三菱UFJリサーチアンドコンサルティング株式会社","【総合職】会員向け出版物等の編集（コンテンツ編集室）","■会員向け月刊誌、各種小冊子等およびWEBサイト内各種コンテンツの企画、取材、編集■講演会・特別懇話会等の企画・運営■コンテンツ編集室長の補佐【コンテンツ編集室について】同社会員向け経営支援総合サービスの全オリジナルコンテンツの編集企画を行っている部署です。主に経済、経営にまつわる情報を扱っており、月刊誌、各種小冊子の制作発行、講演会（東名阪）等の開催のほか、webでの各種情報提供サービスを行っております。","■企画・編集に自信がある方■企業取材経験があり、執筆能力に自信がある方■校正・校閲に関して基本的知識がある方■経済・経営に関する幅広い知識がある方■WEB業務に関して基本的知識がある方■進行管理能力、事務処理能力が優れている方","","ビジネスレベル","","コミュニケーション能力が高い方","■企画・編集に自信がある方■企業取材経験があり、執筆能力に自信がある方■校正・校閲に関して基本的知識がある方■経済・経営に関する幅広い知識がある方■WEB業務に関して基本的知識がある方■進行管理能力、事務処理能力が優れている方","東京都","港区","","","大卒以上","30","40","700","1300","体制強化のため増員。","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","中期的なキャリアをイメージできる、そんな風土が魅力です。","岡田","2013/05/30 18:55:36"
"1018490","1","0","ハイクラス","","","非公開","","","02","01","ビジネスコンサルタント","経営戦略系","02","02","ビジネスコンサルタント","人事・組織系","02","03","ビジネスコンサルタント","会計・財務系","三菱UFJリサーチアンドコンサルティング株式会社","経営コンサルタント（マネジメントシステム部：アソシエイト）","■PMI (Post Merger Integration)、組織再編■プロセスイノベーション・業務改革、トータルコストダウン・収益改善■ビジネスモデル構築・事業計画・管理会計■グローバル経営管理・コンプライアンス■環境・エネルギービジネス【マネジメントシステム部について】■当部は事業戦略を実効性ある仕組み（システム）に落とし、「事業最適化」を支援する領域を担当しています。■部内の主なチームとして、「グループ／グローバル経営」「環境・エネルギー」「GRC（ガバナンス・リスク・コンプライアンス)」「戦略マネジメント」「共創（技術・無形資産の事業化支援）」「医工連携」「食ビジネス」等があり、チームごとにドメインを開発し、相互に連携してコンサルティングを実施しています。","■経営コンサルティングに強い関心がある■事業戦略分野あるいは経営管理の専門知識や実務経験がある方■事業会社・経営コンサルティングの実務経験3～8年程度■PCスキル保有者（パワーポイント、エクセル、ワード等）","■英語力（実務レベル）、海外勤務経験者歓迎","スタンダードレベル","","コミュニケーション能力が高い方。","■経営コンサルティングに強い関心がある■事業戦略分野あるいは経営管理の専門知識や実務経験がある方■事業会社・経営コンサルティングの実務経験3～8年程度■PCスキル保有者（パワーポイント、エクセル、ワード等）■英語力（実務レベル）、海外勤務経験者歓迎","東京都","港区","","","大卒以上","25","30","500","1000","体制拡充のため増員","100187","シンクタンク","世界屈指の総合金融グループのリサーチ・コンサルティング企業。地球的視野に立ち、インテリジェント・プロバイダーとして知的価値を創造し、お客様の繁栄と社会の発展に貢献することによって事業の発展を目指す。「総合研究所」「シンクタンク」がシステムコンサルティングやシステム構築を事業の主力とするなかで、システム構築部門を持たずに約７００名の社員を有する純粋なシンクタンクであることが大きな特徴の一つ。","リサーチ分野とあわせコンサルティングでの実績も多彩。国、地方自治体、国際機関等に関する政策提言、調査研究、プランニング、コンサルティング、企業経営に関する調査、国内外の経済分析、予測、経済政策提言も実施。2006年1月に合併による新会社となる。会員企業への経営情報提供サービス、企業の人材育成サービスなど幅広くコンサルティングを実施。大手だけでなく中堅企業の案件を担っているのも特徴。","1985","10","206000","700","東京都","港区虎ノ門5-11-2　オランダヒルズタワー24階","大手金融系シンクタンクでの案件です。ファームでのコンサルティング経験者大歓迎です。","岡田","2013/05/30 18:55:36"
