"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1007033","1","0","ハイクラス/外資系","1","","非公開","","","08","02","営業","IT系営業","08","04","営業","企画営業","","","","","イーエムシー　ジャパン株式会社","ソリューションセールス（金融担当）","国内資本の金融機関向け（国内銀行、証券、リース会社が対象となります）に対してストレージ・ソリューションを提案するコンサルティング営業、及び各業界市場の開拓に向けての営業活動です。","国内銀行、証券、リース会社が対象となります。金融の業務・業界知識を兼ね備えていることが必須となります。金融業務（特に証券業務）ノウハウをお持ちの方、金融システムＳＩ営業経験を持っている方。","","ベーシックレベル","","ロジカルで再現性のある営業が出来る方。","IT業界での金融業界向け営業経験（特に証券であれば歓迎）","東京都","渋谷区","","","大卒以上","30","45","800","1500","部門強化に伴う増員です。","42","コンピュータ（システム）","情報ストレージおよび管理に向けたシステム、ソフトウエア、サービス、ソリューションにおいて世界をリードしている企業です。世界中のあらゆる規模の組織が効率的、かつコスト効果の高い方法で情報を管理、利用、保護、共有できるようＩＬＭ、情報ライフサイクル管理戦略の導入を支援しています。グローバルの売り上げは約132億ドル。世界85カ国に展開。","ストレージ企業から、データを保存しそのデータを適切に管理する「ストレージと情報管理企業」へと進化し、さらに現在ではデータを一括して保存、保護、最適化、活用するための一連の製品・サービス・ベストプラクティスを提供する「情報インフラストラクチャ企業」へと、企業ドメインを進化させてきている。社長は元富士通で海外畑が長い人物。日本と海外のマーケットを熟知している。","1994","","","1027","東京都","渋谷区代々木2-1-1　新宿マインズタワー25階","より日本に根ざしたマーケット開拓を推進しています。","橋本","2009/06/26 13:05:28"
"1002864","1","0","ハイクラス/外資系","1","","非公開","","","08","02","営業","IT系営業","08","04","営業","企画営業","","","","","イーエムシー　ジャパン株式会社","ソリューションセールス","各企業様に対してストレージ・ソリューションを提案するコンサルティング営業、及び各業界市場の開拓に向けての営業活動です。直販での営業活動がメインとなります。給与はベース：8、MBO：２です。ドラスティックな給与制度ではありません。","IT業界での３年以上の営業経験のある方。ITの全般的な知識（ストレージ、サーバ、データベース、ネットワーク、アプリケーション等）を有し、システム提案のできる方。若手であればポテンシャルを重視します。","直販営業の経験ある方歓迎、英語力あれば尚可","ベーシックレベル","","しっかりとした営業スタイルを持っている方。","ITハード業界での営業経験","東京都","渋谷区","","","大卒以上","25","35","500","1000","増員です。","42","コンピュータ（システム）","情報ストレージおよび管理に向けたシステム、ソフトウエア、サービス、ソリューションにおいて世界をリードしている企業です。世界中のあらゆる規模の組織が効率的、かつコスト効果の高い方法で情報を管理、利用、保護、共有できるようＩＬＭ、情報ライフサイクル管理戦略の導入を支援しています。グローバルの売り上げは約132億ドル。世界85カ国に展開。","ストレージ企業から、データを保存しそのデータを適切に管理する「ストレージと情報管理企業」へと進化し、さらに現在ではデータを一括して保存、保護、最適化、活用するための一連の製品・サービス・ベストプラクティスを提供する「情報インフラストラクチャ企業」へと、企業ドメインを進化させてきている。社長は元富士通で海外畑が長い人物。日本と海外のマーケットを熟知している。","1994","","","1027","東京都","渋谷区代々木2-1-1　新宿マインズタワー25階","より日本に根ざしたマーケット開拓を推進しています。","橋本","2009/06/26 13:05:27"
"1007420","1","0","ハイクラス/外資系","1","","非公開","","","08","02","営業","IT系営業","08","04","営業","企画営業","08","02","営業","IT系営業","イーエムシー　ジャパン株式会社","パートナー・セールス/PartnerSales","特定のパートナー（SIerなど数社を予定）の担当営業として、パートナーとの関係構築、自社製品・ソリューションの販売促進、及び自社営業とのエンゲージメントを行う。DataCenterビジネスの推進、またはAllianceを目的とした、新たなパートナーモデルの構築、推進を行う。その際、新規パートナーの開拓、立ち上げも含む。担当パートナーの主管部門と共に、全社展開を行うためのプロモーションプログラムを計画、実行する。","IT業界でのパートナーセールス（リセール）の経験がある方。ITの全般的な知識（ストレージ、サーバ、データベース、ネットワーク、アプリケーション等）を有し、システム提案のできる方。","新規パートナーの開拓、及び立ち上げの経験（関係構築経験）。英語力。直販営業の経験。","スタンダードレベル","","地に足をつけてパートナー営業のご経験を積まれてきた方。目標達成意欲が高く、エネルギッシュな方。プロアクティブに行動ができる方。チームワークを重視して働くことができる方。","IT業界でパートナー営業経験。新規パートナーとの関係構築経験。","東京都","渋谷区","","","大卒以上","27","35","800","1500","部門強化に伴う増員です。","42","コンピュータ（システム）","情報ストレージおよび管理に向けたシステム、ソフトウエア、サービス、ソリューションにおいて世界をリードしている企業です。世界中のあらゆる規模の組織が効率的、かつコスト効果の高い方法で情報を管理、利用、保護、共有できるようＩＬＭ、情報ライフサイクル管理戦略の導入を支援しています。グローバルの売り上げは約132億ドル。世界85カ国に展開。","ストレージ企業から、データを保存しそのデータを適切に管理する「ストレージと情報管理企業」へと進化し、さらに現在ではデータを一括して保存、保護、最適化、活用するための一連の製品・サービス・ベストプラクティスを提供する「情報インフラストラクチャ企業」へと、企業ドメインを進化させてきている。社長は元富士通で海外畑が長い人物。日本と海外のマーケットを熟知している。","1994","","","1027","東京都","渋谷区代々木2-1-1　新宿マインズタワー25階","より日本に根ざしたマーケット開拓を推進しています。","橋本","2009/06/26 13:05:26"
"1007421","1","0","ハイクラス/外資系","1","","非公開","","","08","02","営業","IT系営業","08","04","営業","企画営業","08","02","営業","IT系営業","イーエムシー　ジャパン株式会社","パートナー・セールス/PartnerSales","営業的に協業するパートナーとの関係構築と自社営業とのエンゲージメント。既存パートナーとの戦略的関係強化に向けて、自社製品・ソリューションの販売促進、及び営業支援、啓発活動の企画・実施をチームのメンバーと共に実施。パートナーは外資系ＩＴ総合ベンダー、取り扱い製品はミドルからハイエンド製品（中堅企業向け）が中心になります。","IT業界でのパートナーセールス（リセール）の経験がある方。ITの全般的な知識（ストレージ、サーバ、データベース、ネットワーク、アプリケーション等）を有し、システム提案のできる方。","ビジネスレベルの英語力（※日常業務で使用する機会があります）。既存SIパートナーとの関係強化の経験、直販営業の経験。","ビジネスレベル","","地に足をつけてパートナー営業のご経験を積まれてきた方。目標達成意欲が高く、エネルギッシュな方。プロアクティブに行動ができる方。チームワークを重視して働くことができる方。","IT業界でパートナー営業経験。新規パートナーとの関係構築経験。","東京都","渋谷区","","","大卒以上","27","40","800","1500","部門強化に伴う増員です。","42","コンピュータ（システム）","情報ストレージおよび管理に向けたシステム、ソフトウエア、サービス、ソリューションにおいて世界をリードしている企業です。世界中のあらゆる規模の組織が効率的、かつコスト効果の高い方法で情報を管理、利用、保護、共有できるようＩＬＭ、情報ライフサイクル管理戦略の導入を支援しています。グローバルの売り上げは約132億ドル。世界85カ国に展開。","ストレージ企業から、データを保存しそのデータを適切に管理する「ストレージと情報管理企業」へと進化し、さらに現在ではデータを一括して保存、保護、最適化、活用するための一連の製品・サービス・ベストプラクティスを提供する「情報インフラストラクチャ企業」へと、企業ドメインを進化させてきている。社長は元富士通で海外畑が長い人物。日本と海外のマーケットを熟知している。","1994","","","1027","東京都","渋谷区代々木2-1-1　新宿マインズタワー25階","より日本に根ざしたマーケット開拓を推進しています。","橋本","2009/06/26 13:05:26"
"1007225","1","0","ハイクラス/外資系","1","","非公開","","","08","02","営業","IT系営業","08","02","営業","IT系営業","08","04","営業","企画営業","イーエムシー　ジャパン株式会社","セールス(公共案件担当)","担当業界のお客様に対してストレージ・ソリューションを提案するコンサルティング営業、及び各業界市場の開拓に向けての営業活動。","IT業界での３年以上の法人営業経験のある方。ITの全般的な知識（ストレージ、サーバ、データベース、ネットワーク、アプリケーション等）を有し、システム提案、ＩＴソリューション提案のできる方。公的機関（官公庁・文教など）向けに営業経験のある方。","大企業に対するハイタッチセールスの経験ある方。英語力あれば尚可。","スタンダードレベル","","営業としての戦略をしっかりもって、再現性ある成果を出すことに取り組んでいる方。","IT業界での官公庁、文教（公的機関）向け営業経験。","東京都","渋谷区","","","大卒以上","27","35","700","1200","機能強化に伴う採用です。","42","コンピュータ（システム）","情報ストレージおよび管理に向けたシステム、ソフトウエア、サービス、ソリューションにおいて世界をリードしている企業です。世界中のあらゆる規模の組織が効率的、かつコスト効果の高い方法で情報を管理、利用、保護、共有できるようＩＬＭ、情報ライフサイクル管理戦略の導入を支援しています。グローバルの売り上げは約132億ドル。世界85カ国に展開。","ストレージ企業から、データを保存しそのデータを適切に管理する「ストレージと情報管理企業」へと進化し、さらに現在ではデータを一括して保存、保護、最適化、活用するための一連の製品・サービス・ベストプラクティスを提供する「情報インフラストラクチャ企業」へと、企業ドメインを進化させてきている。社長は元富士通で海外畑が長い人物。日本と海外のマーケットを熟知している。","1994","","","1027","東京都","渋谷区代々木2-1-1　新宿マインズタワー25階","セールスとしてのレベルをあげていきたい方にはおすすめです。","橋本","2009/06/26 13:05:18"
"1007419","1","0","ハイクラス/外資系","1","","非公開","","","08","02","営業","IT系営業","08","02","営業","IT系営業","08","04","営業","企画営業","イーエムシー　ジャパン株式会社","セールス(テレコム分野)","担当業界のお客様に対してストレージ・ソリューションを提案するコンサルティング営業、及び各業界市場の開拓に向けての営業活動。","IT業界での３年以上の法人営業経験のある方。ITの全般的な知識（ストレージ、サーバ、データベース、ネットワーク、アプリケーション等）を有し、システム提案、ＩＴソリューション提案のできる方。キャリア向けの営業経験者。","大企業に対するハイタッチセールスの経験ある方。英語力あれば尚可。","スタンダードレベル","","営業としての戦略をしっかりもって、再現性ある成果を出すことに取り組んでいる方。","キャリア向けIT業界向け営業経験者。","東京都","渋谷区","","","大卒以上","27","35","700","1200","機能強化に伴う採用です。","42","コンピュータ（システム）","情報ストレージおよび管理に向けたシステム、ソフトウエア、サービス、ソリューションにおいて世界をリードしている企業です。世界中のあらゆる規模の組織が効率的、かつコスト効果の高い方法で情報を管理、利用、保護、共有できるようＩＬＭ、情報ライフサイクル管理戦略の導入を支援しています。グローバルの売り上げは約132億ドル。世界85カ国に展開。","ストレージ企業から、データを保存しそのデータを適切に管理する「ストレージと情報管理企業」へと進化し、さらに現在ではデータを一括して保存、保護、最適化、活用するための一連の製品・サービス・ベストプラクティスを提供する「情報インフラストラクチャ企業」へと、企業ドメインを進化させてきている。社長は元富士通で海外畑が長い人物。日本と海外のマーケットを熟知している。","1994","","","1027","東京都","渋谷区代々木2-1-1　新宿マインズタワー25階","セールスとしてのレベルをあげていきたい方にはおすすめです。","橋本","2009/06/26 13:05:16"
