"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1007787","1","0","","","","上場","","","03","00","経営企画・事業企画","","10","07","ITエンジニア","ネットワーク・セキュリティ","07","03","その他企画・事務・管理","企画系","株式会社ビットアイル","サービス企画開発","データセンターを基盤とした市場の調査からサービスの企画立案および市場投入に至るまでの関連業務。同社コア事業のデータセンター事業に付加価値を付ける為、あらゆる角度から新規サービス、事業を検討、企画、事業としてある程度動くまでのすべての業務を行ってください。","基礎的なネットワーク、サーバインフラの技術を理解している方。ＩＴ業界経験２年以上。","","------","","明るく、コミュニケーションに自信のある方。","ＩＴ業界での調査分析マーケティング経験者。ひとつの事業の収益責任を持って働いてきた方。","東京都","港区","","","大卒以上","25","30","400","800","増員","210759","ネットワーク","iDC（インターネットデータセンター）サービスをコアサービスとして、マネージドサービス、ソリューションサービスをワンストップで提供する総合ITアウトソーシング事業。最近ではクラウドサービスもいち早く始め、技術力もとても高い会社。常に成長を続けております。","独立系のIDCとしては国内最大級のシェアを誇り、ベンダーやキャリアにこだわらない、高い付加価値サービス提供しております。売上は右肩上がり。２００８年１１月には新たにデータセンターを設置し、業界の勝ち組会社です。職場環境は、汐留のきれいなオフィスで経験豊富な方が多く且つ雰囲気の良いところです。","2000","6","271169","140","東京都","港区東新橋1-9-2　汐留住友ビル１４Ｆ","自由な社風でやりたいことをやらせてもらえる環境です。現在エンジニアの方でより企画的な仕事がやりたい方にはぴったりです。","細野","2011/01/14 13:57:36"
"1011529","1","0","ハイクラス","","","上場","","","04","02","マーケティング・広報・IR","広報・IR","03","00","経営企画・事業企画","","04","02","マーケティング・広報・IR","広報・IR","株式会社ビットアイル","社長室長","IR及び経営企画、部門のマネジメント業務全般。部下は１名になる予定です。中期経営計画を踏まえた中長期のIR戦略の構築。アナリスト、機関投資家、個人投資家向け説明会の企画・運営。個人株主・アナリスト・機関投資家・記者への対応。四半期ごとの経営分析及び開示資料の作成。年次報告書の作成。IRサイトのリニューアル。Ｍ＆Ａに関する業務など。（IRと経営企画業務のウエイトは６：４くらいのイメージ）","上場企業（できればBtoB企業）でのIR・経営企画経験5年以上。経理、財務の知識。IT業界に対する知識・興味があること。部下のマネジメント経験5年以上。Excel、Word、PPなどのPCリテラシー。","証券会社または投資顧問会社等の機関投資家での業務経験（5年以上）。IRサイトのリニューアル経験。英語力。Ｍ＆Ａに関する実務経験。","","","コミュニケーション力に自信がある方。責任感が強く、他人の責任にしない方。","ＩＴ業界での経験。","東京都","港区","","","大卒以上","33","45","800","1000","増員","210759","ネットワーク","iDC（インターネットデータセンター）サービスをコアサービスとして、マネージドサービス、ソリューションサービスをワンストップで提供する総合ITアウトソーシング事業。最近ではクラウドサービスもいち早く始め、技術力もとても高い会社。常に成長を続けております。","独立系のIDCとしては国内最大級のシェアを誇り、ベンダーやキャリアにこだわらない、高い付加価値サービス提供しております。売上は右肩上がり。２００８年１１月には新たにデータセンターを設置し、業界の勝ち組会社です。職場環境は、汐留のきれいなオフィスで経験豊富な方が多く且つ雰囲気の良いところです。","2000","6","271169","140","東京都","港区東新橋1-9-2　汐留住友ビル１４Ｆ","大企業とベンチャー企業両方の魅力をもった会社でやりがいある環境。離職率も低く雰囲気も良いところです。","細野","2011/01/14 13:57:36"
"1010227","1","0","","","","上場","","","07","02","その他企画・事務・管理","法務","03","00","経営企画・事業企画","","07","03","その他企画・事務・管理","企画系","株式会社ビットアイル","サービス系法務・計数管理（マーケティング部）","サービス関連の約款・規約・個別契約および協業等に契約の作成・法務（総務人事）との調整・専門家（弁護士など）への相談業務。当社を取り巻く規制・法制度などの把握とそれに対するリスクやオポチュニティの検討業務。子会社を含めた予算策定作業の支援、予算管理（予実管理）、その他計数（KPI）管理。顧客に近いポジションで経営管理や法務関連業務を行い、営業フロント部隊を支援して頂くポジションです。","契約・アライアンス系法務の知識。経営管理数字を扱ったことがあること。ＩＴ業界の基本的な知識。","","------","","複数のタスクの平行処理を潤滑に行えること。自らのスキルを上げることに関して貪欲な方。チームで業務を進めることが得意。","ベンチャー企業での広い業務をこなしていた経験。","東京都","港区","","","大卒以上","28","35","400","600","増員","210759","ネットワーク","iDC（インターネットデータセンター）サービスをコアサービスとして、マネージドサービス、ソリューションサービスをワンストップで提供する総合ITアウトソーシング事業。最近ではクラウドサービスもいち早く始め、技術力もとても高い会社。常に成長を続けております。","独立系のIDCとしては国内最大級のシェアを誇り、ベンダーやキャリアにこだわらない、高い付加価値サービス提供しております。売上は右肩上がり。２００８年１１月には新たにデータセンターを設置し、業界の勝ち組会社です。職場環境は、汐留のきれいなオフィスで経験豊富な方が多く且つ雰囲気の良いところです。","2000","6","271169","140","東京都","港区東新橋1-9-2　汐留住友ビル１４Ｆ","フロントを支援してくれる方を探しております。法務、経営管理など幅広い経験ができる環境です！","細野","2011/01/14 13:57:35"
"1009975","1","0","","","","上場","","","10","07","ITエンジニア","ネットワーク・セキュリティ","10","02","ITエンジニア","オープン系システム","","","","","株式会社ビットアイル","サーバ技術エンジニア","大規模システム（主にサーバー系）のお客様へのシステム提案、サーバ設計/システムインテグレーション。サーバの製品/システムの品質向上、そのためのメーカーへの改善要求、メーカー指導。現在大きめな案件があり、ここではプロダクトサポートとして関与してください。","サーバー系のプロダクト品質管理、保守サポート経験。メーカー系サーバエンジニアの経験。","","------","","お客様の要望を聴く傾聴能力、技術的提案ができる技術力とプレゼン能力。問題/課題を正しく分析し、各部門、メンバーを適切に動かせるリーダーシップ。","メーカーでのサーバエンジニア経験。","東京都","港区","","","大卒以上","30","35","450","650","増員","210759","ネットワーク","iDC（インターネットデータセンター）サービスをコアサービスとして、マネージドサービス、ソリューションサービスをワンストップで提供する総合ITアウトソーシング事業。最近ではクラウドサービスもいち早く始め、技術力もとても高い会社。常に成長を続けております。","独立系のIDCとしては国内最大級のシェアを誇り、ベンダーやキャリアにこだわらない、高い付加価値サービス提供しております。売上は右肩上がり。２００８年１１月には新たにデータセンターを設置し、業界の勝ち組会社です。職場環境は、汐留のきれいなオフィスで経験豊富な方が多く且つ雰囲気の良いところです。","2000","6","271169","140","東京都","港区東新橋1-9-2　汐留住友ビル１４Ｆ","常に増収を続けている成長企業です。社内の雰囲気も良く、離職率も低いです。","細野","2011/01/14 13:57:27"
"1007472","1","0","","","","上場","","","10","07","ITエンジニア","ネットワーク・セキュリティ","10","07","ITエンジニア","ネットワーク・セキュリティ","10","07","ITエンジニア","ネットワーク・セキュリティ","株式会社ビットアイル","システムエンジニア","お客様サーバ、ネットワークシステムの設計/構築。サーバ(Linux/Windows)、ネットワーク(L2、L3　Switch/FW/LB/IPS)、ストレージの構築。監視システム設定運用、トラブルシューティング。最先端のＷＥＢサービスを行っている会社のインフラを請け負うことが多く、仮想化、クラウドなど新しい技術を使うことができます。業務の幅も広くこの分野で技術を極めたい方には良い環境だと思います。","ネットワーク、サーバシステム構築経験。サーバ技術としては「ＬＰＩＣレベル３相当・仮想ＯＳの業務経験。ＷＥＢ、ＭＡＩＬ、ＤＮＳサーバ構築経験。客先との打ち合わせも多いので対人コミュニケーションの上手な方。ＰＪリーダー経験。","","スタンダードレベル","","前向きで積極的に動こうとする方。客先とのコミュニケーションが得意な方。","インターネットサーバーの構築経験者。英文のドキュメントを読める程度の英語力のある方。","東京都","港区","","","大卒以上","25","35","400","650","増員","210759","ネットワーク","iDC（インターネットデータセンター）サービスをコアサービスとして、マネージドサービス、ソリューションサービスをワンストップで提供する総合ITアウトソーシング事業。最近ではクラウドサービスもいち早く始め、技術力もとても高い会社。常に成長を続けております。","独立系のIDCとしては国内最大級のシェアを誇り、ベンダーやキャリアにこだわらない、高い付加価値サービス提供しております。売上は右肩上がり。２００８年１１月には新たにデータセンターを設置し、業界の勝ち組会社です。職場環境は、汐留のきれいなオフィスで経験豊富な方が多く且つ雰囲気の良いところです。","2000","6","271169","140","東京都","港区東新橋1-9-2　汐留住友ビル１４Ｆ","常に増収を続けている成長企業です。社内の雰囲気も良く、離職率も低いです。","細野","2011/01/14 13:57:24"
"1007019","1","0","ハイクラス","","","上場","","","08","07","営業","その他","08","02","営業","IT系営業","08","02","営業","IT系営業","株式会社ビットアイル","営業","ＩDCを活用した情報管理～インターネット付加価値サービスの提供。サーバスペースを売るだけでなく、広いサービスラインナップがあるところが強みの会社です。顧客とパートナーシップを組み、新しいサービス企画・提案も行います。その為、色々な提案ができ、やりがいがあるはずです。社内の雰囲気もよく離職者も少ない働きやすい環境です。","ＩＴ業界での営業経験２年以上。ＳｉｅｒやＩＳＰ等ネットワーク関連会社での営業経験歓迎。","システムインフラ関連サービス会社での営業経験。インフラ機器などの名前がわかれば、とりあえずＯＫ。","------","","営業として自分なりの信念と自信を持っている方。自ら進んで何事にも取り組む姿勢やチャレンジ精神のある方。","ＩＤＣでの営業。","東京都","港区","","","大卒以上","25","36","400","1000","増員","210759","ネットワーク","iDC（インターネットデータセンター）サービスをコアサービスとして、マネージドサービス、ソリューションサービスをワンストップで提供する総合ITアウトソーシング事業。最近ではクラウドサービスもいち早く始め、技術力もとても高い会社。常に成長を続けております。","独立系のIDCとしては国内最大級のシェアを誇り、ベンダーやキャリアにこだわらない、高い付加価値サービス提供しております。売上は右肩上がり。２００８年１１月には新たにデータセンターを設置し、業界の勝ち組会社です。職場環境は、汐留のきれいなオフィスで経験豊富な方が多く且つ雰囲気の良いところです。","2000","6","271169","140","東京都","港区東新橋1-9-2　汐留住友ビル１４Ｆ","汐留のきれいなオフィス。社内の雰囲気もよく働きやすい環境です。","細野","2011/01/14 13:57:22"
"1009976","1","0","","","","上場","","","10","09","ITエンジニア","プリセールス","08","02","営業","IT系営業","","","","","株式会社ビットアイル","プリセールス","ｉDCサービス、構築・物販、クラウドサービスなどのプリセールス。最新の技術を用いた新しいサービスも次々に作っております。常に先端技術を理解して営業のバックアップをして頂きます。自社新規事業の提案もどんどんできます。やりがいの有る業務だと思います。","iDCの基本サービス、ネットワーク、構築・物販、クラウドサービスなどの理解と構築経験。","","------","","顧客、社内の連携がスムーズにできる方。","同業での経験","東京都","港区","","","大卒以上","30","40","380","600","増員","210759","ネットワーク","iDC（インターネットデータセンター）サービスをコアサービスとして、マネージドサービス、ソリューションサービスをワンストップで提供する総合ITアウトソーシング事業。最近ではクラウドサービスもいち早く始め、技術力もとても高い会社。常に成長を続けております。","独立系のIDCとしては国内最大級のシェアを誇り、ベンダーやキャリアにこだわらない、高い付加価値サービス提供しております。売上は右肩上がり。２００８年１１月には新たにデータセンターを設置し、業界の勝ち組会社です。職場環境は、汐留のきれいなオフィスで経験豊富な方が多く且つ雰囲気の良いところです。","2000","6","271169","140","東京都","港区東新橋1-9-2　汐留住友ビル１４Ｆ","いわゆる流行のＷＥＢ系企業と多くお付き合いしており、新しいことに挑戦していこうとする社風です。","細野","2011/01/14 13:57:21"
"1010142","1","0","","","","上場","","","10","09","ITエンジニア","プリセールス","08","02","営業","IT系営業","08","02","営業","IT系営業","株式会社ビットアイル","プリセールス（課長）","ＩＤＣサービス、構築、クラウドサービスなどのプリセールス業務、および社内関連部署を取りまとめて、営業企画業務を行っていただきます。","ＩＤＣサービスの基本、ＳＩ、クラウドの知識を高いレベルでもっていること。マネジメント経験３年以上。","","------","","営業支援的な観点を持って動くことができる方。ヒアリング、説明能力が高い方。営業、顧客対しコーディネイトをしてチームとして方向性を決めて動かすことができる方。","同業界の経験。","東京都","港区","","","大卒以上","30","40","600","800","増員","210759","ネットワーク","iDC（インターネットデータセンター）サービスをコアサービスとして、マネージドサービス、ソリューションサービスをワンストップで提供する総合ITアウトソーシング事業。最近ではクラウドサービスもいち早く始め、技術力もとても高い会社。常に成長を続けております。","独立系のIDCとしては国内最大級のシェアを誇り、ベンダーやキャリアにこだわらない、高い付加価値サービス提供しております。売上は右肩上がり。２００８年１１月には新たにデータセンターを設置し、業界の勝ち組会社です。職場環境は、汐留のきれいなオフィスで経験豊富な方が多く且つ雰囲気の良いところです。","2000","6","271169","140","東京都","港区東新橋1-9-2　汐留住友ビル１４Ｆ","","細野","2011/01/14 13:57:21"
