"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1007346","1","0","ベンチャー","","1","","","","08","04","営業","企画営業","03","00","経営企画・事業企画","","07","03","その他企画・事務・管理","企画系","株式会社インフォニックス","アカウントマネージャー","現在数十社以上の法人が、MVNO（仮想移動体通信事業者）として事業化を検討、その事業企画をサポートすることがミッションです。既に事業化間近の案件もあれば、検討スタート段階の案件もあります。複数名でチームを組み、社内外との諸々調整作業含めて事業化のサポートをしてください。少数精鋭体制で行っているため、複数案件を担当する可能性が高いです。","法人アカウントのマネジメント経験のある方。携帯電話業界に精通している方歓迎。プロジェクトマネジメント力ある方歓迎。","事業立ち上げ経験、業務改革経験、コンサルティング経験。","------","","ベンチャマインドある方。","通信業界経験。特にモバイルキャリア出身者または同業界に詳しい方。","東京都","豊島区","","","大卒以上","27","35","480","800","引き合いが増えているため戦力強化。","476","その他","在日外国人向け国際電話サービス、携帯電話サービスの提供。ビリング（課金・請求）ソリューション事業として、最上位機能をローコスト・最速で実現できる独自のビリング（課金）システムを軸に、課金ニーズがある企業様に商品企画や付随業務を含めたソリューションを提供。これから成長が予想されるMVNO事業を全面的にサポートする、MVNE事業を開始。","MVNO事業は欧米では大きなビジネスに成長してきている通信関係の新しい業態です。いわゆる携帯通信事業者（キャリア）から回線を借りて、オリジナルの付加価値やサービスを提供するのが特徴で、最近ではディズニーが始めたことで話題にもなりました。同社はそういったMVNO事業に新規で参入する企業に対して、参入へのコンサルティングから、課金や請求業務のアウトソーシングまで請け負っています。自社における通信サービス事業で培ってきたノウハウ、システムを保有しているのが強みです。※某シンクタンクによると、MVNO市場は2015年に年間出荷台数430万台、通信量含む市場規模は9400億円になる見込み。移動体通信業界が今後、垂直統合型から水平分離型へと移行する動きの中で、水平分離型の有効なビジネスモデルとして注目されつつあります。","1996","3","37498","95","東京都","豊島区南大塚二丁目25-15　South新大塚ビル12階","MVNO（仮想移動体通信事業者）によるサービスが複数立ち上がりますが、その事業化をサポートするやりがいある業務です。","奈良","2009/06/12 11:28:44"
"1005873","1","0","ハイクラス/ベンチャー","","1","","","","07","03","その他企画・事務・管理","企画系","07","03","その他企画・事務・管理","企画系","","","","","株式会社インフォニックス","MVNOのサービス企画","MVNOに新規参入される事業者様に対して、サービスのプランニング、提案を行っていただきます。","移動体通信キャリアで、サービス企画、コンテンツ企画業務の実務経験。","N社、K社、S社の3社のいずれかでの経験が必須！","------","","自主性が高く、チャレンジ意欲がある方。論理的で緻密さがある方。社内外のコミュニケーション能力。","移動体通信キャリアで、サービス企画、事業企画等の経験。","東京都","豊島区","","","大卒以上","27","35","600","1000","事業拡大に伴う人材強化です。","476","その他","在日外国人向け国際電話サービス、携帯電話サービスの提供。ビリング（課金・請求）ソリューション事業として、最上位機能をローコスト・最速で実現できる独自のビリング（課金）システムを軸に、課金ニーズがある企業様に商品企画や付随業務を含めたソリューションを提供。これから成長が予想されるMVNO事業を全面的にサポートする、MVNE事業を開始。","MVNO事業は欧米では大きなビジネスに成長してきている通信関係の新しい業態です。いわゆる携帯通信事業者（キャリア）から回線を借りて、オリジナルの付加価値やサービスを提供するのが特徴で、最近ではディズニーが始めたことで話題にもなりました。同社はそういったMVNO事業に新規で参入する企業に対して、参入へのコンサルティングから、課金や請求業務のアウトソーシングまで請け負っています。自社における通信サービス事業で培ってきたノウハウ、システムを保有しているのが強みです。※某シンクタンクによると、MVNO市場は2015年に年間出荷台数430万台、通信量含む市場規模は9400億円になる見込み。移動体通信業界が今後、垂直統合型から水平分離型へと移行する動きの中で、水平分離型の有効なビジネスモデルとして注目されつつあります。","1996","3","37498","95","東京都","豊島区南大塚二丁目25-15　South新大塚ビル12階","能力、成果に応じて納得感ある処遇に期待できます。","奈良","2009/06/12 11:28:44"
"1007350","1","0","ベンチャー","","1","","","","08","04","営業","企画営業","02","01","ビジネスコンサルタント","経営戦略系","","","","","株式会社インフォニックス","第二新卒","現在数十社以上の法人が、MVNO（仮想移動体通信事業者）として事業化を検討、その事業企画をサポートすることがミッションです。既に事業化間近の案件もあれば、検討スタート段階の案件もあります。複数名でチームを組み、社内外との諸々調整作業含めて事業化のサポートをしてください。少数精鋭体制で行っているため、複数案件を担当する可能性が高いです。第二新卒クラスの募集ですので、まずは上司や先輩社員のサポートからスタートしていただきます。","法人アカウントのマネジメント経験のある方。携帯電話業界経験があれば歓迎。","","------","","ベンチャーマインドある方。","通信業界経験。特にモバイルキャリア出身者または同業界に詳しい方。","東京都","豊島区","","","大卒以上","23","25","325","325","引き合いが増えているため戦力強化。","476","その他","在日外国人向け国際電話サービス、携帯電話サービスの提供。ビリング（課金・請求）ソリューション事業として、最上位機能をローコスト・最速で実現できる独自のビリング（課金）システムを軸に、課金ニーズがある企業様に商品企画や付随業務を含めたソリューションを提供。これから成長が予想されるMVNO事業を全面的にサポートする、MVNE事業を開始。","MVNO事業は欧米では大きなビジネスに成長してきている通信関係の新しい業態です。いわゆる携帯通信事業者（キャリア）から回線を借りて、オリジナルの付加価値やサービスを提供するのが特徴で、最近ではディズニーが始めたことで話題にもなりました。同社はそういったMVNO事業に新規で参入する企業に対して、参入へのコンサルティングから、課金や請求業務のアウトソーシングまで請け負っています。自社における通信サービス事業で培ってきたノウハウ、システムを保有しているのが強みです。※某シンクタンクによると、MVNO市場は2015年に年間出荷台数430万台、通信量含む市場規模は9400億円になる見込み。移動体通信業界が今後、垂直統合型から水平分離型へと移行する動きの中で、水平分離型の有効なビジネスモデルとして注目されつつあります。","1996","3","37498","95","東京都","豊島区南大塚二丁目25-15　South新大塚ビル12階","MVNO（仮想移動体通信事業者）によるサービスが複数立ち上がりますが、その事業化をサポートするやりがいある業務です。","奈良","2009/06/12 11:28:29"
