求人ID,Newフラグ,トピックスフラグ,テーマ,外資フラグ,ベンチャーフラグ,上場フラグ,リンク（面接官）,リンク（トピックス）,職種大分類コード1,職種中分類コード1,職種大分類名1,職種中分類名1,職種大分類コード2,職種中分類コード2,職種大分類名2,職種中分類名2,職種大分類コード3,職種中分類コード3,職種大分類名3,職種中分類名3,会社名（トピックス用）,職種名,職務内容,求めるスキル（必須条件）,求めるスキル（望ましい条件）,英語レベル,TOEIC,求める人物像,活かせる経験,都道府県1,市区町村1,都道府県2,市区町村2,学歴,年齢下限,年齢上限,年収下限,年収上限,募集背景,企業ID,業種カテゴリ,会社情報（紹介文）,会社情報（その他捕捉）,会社情報（設立）年,会社情報（設立）月,会社情報（資本金）万円,会社情報（従業員数）,企業県名,企業市区町村,ｺﾝｻﾙから一言,担当者,掲載日
1007452,1,0,,,,,,,10,1,ITエンジニア,プロジェクトマネージャー・リーダー,11,0,WEB・モバイル関連,,10,8,ITエンジニア,WEBアプリケーション,プライマル株式会社,WEBプロデューサー/ディレクター,新規のＷｅｂサービス企画/設計/開発のプロジェクトマネジメントを担当します。新規事業企画・サービス開発コンサルティングを請け負う中で、事業コンサルメンバーと連携したプロジェクト推進（システム開発フェーズのプロマネ）になります。具体的には、各種サービス企画、社内外との交渉・調整、Webサイト設計＆コーディング、プロマネ等業務を行う。インプリフェーズ（Web設計＆コーディング）で顕在化した課題を、全体戦略にフィードバック、再度企画検討、実装といったことをワンストップで行い、スピード感をもって品質の高い企画をインプリしていく業務になります。,Webサービスの開発・制作経験があり、プロジェクトマネジメントができる方（チームリーダクラス）。Webネット業界経験者／ＩＴ系コンサルティングファーム出身者／SIベンダー出身者。,ケータイサービス開発経験者は尚歓迎。,,,基礎論理力がある。前向きな向上心。言われるのを待つのではなく）創造、開拓に積極的である。自分の考えを客観評価できる／人の話しを素直に聞ける柔軟さ。新サービス開発に興味がる方。世の中にないものをつくる苦しさを楽しいと感じられる方。,WEB、モバイルのシステム構築経験。,東京都,港区,,,不問,25,35,450,700,システム構築の内製化を目的とした補強採用。,1001683,戦略コンサルティングファーム,戦略コンサルティング、新規事業立ち上げ支援、MOTコンサルティング、M&A支援、営業/マーケティング支援、技術経営支援。,代表はBCG出身。大手商社グループの資本が入っており、強力なバックグラウンドの元で新規事業立上げ支援を行っています。同社はコンサルティングファームからスピンアウトした会社で、コンサルティングだけでは物足りず、新規事業の立上げに強い思いを持って独立しています。構想ではない、実現性を意識したコンサルティングを提供。また、知識の切り売りでもなく、アウトソースでもなく、”実行して実現”する為の支援を行います。同社はIT、インターネット、エンターテインメント領域を中心とした多種多様なネットワーク・知見を活用し、実現性と実行を意識したコンサルティングを提供しています。業績は非公開ですが、大口クライアントまた、商社グループから継続的に案件を受注することができるため、一定の安定した収益を確保しています。今後は、コンサルティングで培ったノウハウ・実績を梃子に、自らが事業主体となる事業分野に進出することを考えている。,2006,5,1300,18,東京都,港区芝1-6-10　芝SIAビル3F,コンサルティングフェーズから関わりますが、システム構築をプレイングマネージャーとしてお任せできる方を求めています。コンサルへのキャリアパスもあります。,入江,2011/5/13 21:00
1004976,1,0,,,,,,,10,8,ITエンジニア,WEBアプリケーション,11,0,WEB・モバイル関連,,11,0,WEB・モバイル関連,,プライマル株式会社,プロジェクトリーダー・エンジニア,新規事業立ち上げに伴う、ECサイト、モバイルECなどのシステム開発をお任せ致します。同社は新規事業立上げのコンサルティングをメインに事業を展開している為、引き受ける案件も新しい技術を使った、新しい試みにチャレンジすることも多く、そういった案件を希望される方には面白い環境だと思います。小規模な会社ですので、コンサルティング部門とシステム部門の垣根はほとんどなく、コンサルタントへのキャリアパスももちろん用意されています。,WEBサイト、モバイルサイトの構築経験者。リーダーとして、メンバーマネジメントの経験のある方。,プロジェクトマネージャー経験者、歓迎。JAVA、PHP等を利用した、プログラミング経験があれば尚可。,,,新規事業立上げに高い意欲を持って取り組める方。新しい事に前向きにチャレンジできる方。,WEB、モバイルのシステム構築経験。,東京都,港区,,,不問,25,40,360,700,事業立上げに伴う、採用。,1001683,戦略コンサルティングファーム,戦略コンサルティング、新規事業立ち上げ支援、MOTコンサルティング、M&A支援、営業/マーケティング支援、技術経営支援。,代表はBCG出身。大手商社グループの資本が入っており、強力なバックグラウンドの元で新規事業立上げ支援を行っています。同社はコンサルティングファームからスピンアウトした会社で、コンサルティングだけでは物足りず、新規事業の立上げに強い思いを持って独立しています。構想ではない、実現性を意識したコンサルティングを提供。また、知識の切り売りでもなく、アウトソースでもなく、”実行して実現”する為の支援を行います。同社はIT、インターネット、エンターテインメント領域を中心とした多種多様なネットワーク・知見を活用し、実現性と実行を意識したコンサルティングを提供しています。業績は非公開ですが、大口クライアントまた、商社グループから継続的に案件を受注することができるため、一定の安定した収益を確保しています。今後は、コンサルティングで培ったノウハウ・実績を梃子に、自らが事業主体となる事業分野に進出することを考えている。,2006,5,1300,18,東京都,港区芝1-6-10　芝SIAビル3F,コンサルティングフェーズから関わりますが、システム構築をプレイングマネージャーとしてお任せできる方を求めています。コンサルへのキャリアパスもあります。,入江,2011/5/13 21:00
1007506,1,0,,,,,,,9,3,ITコンサルタント,WEBコンサルタント,2,6,ビジネスコンサルタント,その他,7,3,その他企画・事務・管理,企画系,プライマル株式会社,新規事業・戦略コンサルタント,（1）ネット関連企業の新規事業立上げ（ネットメディア、携帯メディア等の企画、実装、成長支援）コンサルティング。(2)ネット関連企業の営業・マーケティングコンサルティング。（3）M&A/経営顧問コンサルティング。＜活動領域＞ネット・通信業界大手企業のネット関連新規事業、IT企業のITサービス関連新規事業。＜顧客開拓＞紹介、HPからの問合せ。＜活動事例＞（1）ネット系事業会社の全体戦略策定、マーケット動向、競合環境、自社資産の強みを鑑みた全体戦略の策定。（2）ネット系事業会社の新規事業立ち上げ、新規アイデア、提携等の企画・新規事業を立ち上げ、事業会社化。（3）ネット系事業会社の出資検討・実行支援。,WebもしくはIT領域での経験を活かして、新規事業立ち上げや事業戦略のコンサルタント、及び自ら事業立ち上げに積極的に関与したい想いのある方で、下記（1）もしくは（2）を満たす方。（1）ITプロジェクトにおいて、SIの上流工程（システムグランドデザイン→要件定義→システム企画・設計等）に何らかの形で関わりのあった方。（2）SI工程の開発フェーズのリーダーとしてチームマネジメントを経験している方※（1）（2）ともに経験年数は特に問いませんが、目安としては2年程度。,経験業界：ネット業界経験者/コンサルティングファーム出身者/SIベンダー出身者/マーケティング・リサーチ経験者。現状ではWEBディレクター経験者、歓迎。,,,基礎論理力がある。前向きな向上心。（言われるのを待つのではなく、創造、開拓に積極的である。自分の考えを客観評価できる／人の話しを素直に聞ける柔軟さ。,WEB、IT領域の新規事業立ち上げ経験、SIの上流経験。,東京都,港区,,,大卒以上,25,35,420,770,事業拡大に伴う、増員。,1001683,戦略コンサルティングファーム,戦略コンサルティング、新規事業立ち上げ支援、MOTコンサルティング、M&A支援、営業/マーケティング支援、技術経営支援。,代表はBCG出身。大手商社グループの資本が入っており、強力なバックグラウンドの元で新規事業立上げ支援を行っています。同社はコンサルティングファームからスピンアウトした会社で、コンサルティングだけでは物足りず、新規事業の立上げに強い思いを持って独立しています。構想ではない、実現性を意識したコンサルティングを提供。また、知識の切り売りでもなく、アウトソースでもなく、”実行して実現”する為の支援を行います。同社はIT、インターネット、エンターテインメント領域を中心とした多種多様なネットワーク・知見を活用し、実現性と実行を意識したコンサルティングを提供しています。業績は非公開ですが、大口クライアントまた、商社グループから継続的に案件を受注することができるため、一定の安定した収益を確保しています。今後は、コンサルティングで培ったノウハウ・実績を梃子に、自らが事業主体となる事業分野に進出することを考えている。,2006,5,1300,18,東京都,港区芝1-6-10　芝SIAビル3F,WEB、IT分野で新規事業開発に携わりたい方にはお奨めです。,入江,2011/5/13 21:00
1009420,1,0,,,,,,,9,5,ITコンサルタント,その他,,,,,,,,,プライマル株式会社,新規事業・戦略コンサルタント（ネットワーク系）,通信事業者に対して、ネットワーク上に新規アプリケーションを乗せるプロジェクトが立ち上がり、まずはこのプロジェクトを担当していただく事になります。＜同社における他のプロジェクト＞（1）ネット関連企業の新規事業立上げ（ネットメディア、携帯メディア等の企画、実装、成長支援）コンサルティング。(2)ネット関連企業の営業・マーケティングコンサルティング。（3）M&A/経営顧問コンサルティング。＜活動領域＞ネット・通信業界大手企業のネット関連新規事業、IT企業のITサービス関連新規事業。,ネットワーク技術・事業に詳しい方。コンサルタントとして求められるコミュニケーションスキル、論理志向能力をお持ちの方。新規事業に強い関心をお持ちの方。経験業界：通信事業者、ネットワークインテグレーター、コンサル会社、ＳＩｅｒ等。,,,,基礎論理力がある。前向きな向上心。（言われるのを待つのではなく、創造、開拓に積極的である。自分の考えを客観評価できる／人の話しを素直に聞ける柔軟さ。,ネットワーク関連の業務経験。,東京都,港区,,,大卒以上,25,32,420,550,新規プロジェクト立ち上げに伴う、増員。,1001683,戦略コンサルティングファーム,戦略コンサルティング、新規事業立ち上げ支援、MOTコンサルティング、M&A支援、営業/マーケティング支援、技術経営支援。,代表はBCG出身。大手商社グループの資本が入っており、強力なバックグラウンドの元で新規事業立上げ支援を行っています。同社はコンサルティングファームからスピンアウトした会社で、コンサルティングだけでは物足りず、新規事業の立上げに強い思いを持って独立しています。構想ではない、実現性を意識したコンサルティングを提供。また、知識の切り売りでもなく、アウトソースでもなく、”実行して実現”する為の支援を行います。同社はIT、インターネット、エンターテインメント領域を中心とした多種多様なネットワーク・知見を活用し、実現性と実行を意識したコンサルティングを提供しています。業績は非公開ですが、大口クライアントまた、商社グループから継続的に案件を受注することができるため、一定の安定した収益を確保しています。今後は、コンサルティングで培ったノウハウ・実績を梃子に、自らが事業主体となる事業分野に進出することを考えている。,2006,5,1300,18,東京都,港区芝1-6-10　芝SIAビル3F,ネットワーク分野で新規事業開発に携わりたい方にはお奨めです。,入江,2011/5/13 21:00
1005196,1,0,,,,,,,2,6,ビジネスコンサルタント,その他,2,6,ビジネスコンサルタント,その他,2,1,ビジネスコンサルタント,経営戦略系,プライマル株式会社,コンサルタント（アソシエイト）,新規事業立ち上げ支援サービス、営業・マーケティング支援サービス、M&A支援サービスを行って頂きます。（1）ITを中心とした技術の事業化、マーケティング、M&Aサポート。(2)ネットサービスの事業化、マーケティング、モバイルを使ったリサーチ、M&Aサポート。(3)アパレル、食品、不動産、エンタメ等のライフスタイル分野で新規事業立ち上げをサポート。(4)有望なベンチャーに対して、資金調達、出資等のサポート。＜活動領域＞大手企業中心に、ライフスタイル分野、ネット・メディア分野、IT・テクノロジー分野。,経験より、コンサルタントとしての素養、能力、人物重視。＜求める人物像＞基礎論理力がある。前向きな向上心。（言われるのを待つのではなく）創造、開拓に積極的である。自分の考えを客観評価できる／人の話しを素直に聞ける柔軟さ。,,,,基礎論理力がある。前向きな向上心。（言われるのを待つのではなく）創造、開拓に積極的である。自分の考えを客観評価できる／人の話しを素直に聞ける柔軟さ。,経験よりポテンシャル重視,東京都,港区,,,大卒以上,24,28,350,550,業績拡大に伴う、増員の為。,1001683,戦略コンサルティングファーム,戦略コンサルティング、新規事業立ち上げ支援、MOTコンサルティング、M&A支援、営業/マーケティング支援、技術経営支援。,代表はBCG出身。大手商社グループの資本が入っており、強力なバックグラウンドの元で新規事業立上げ支援を行っています。同社はコンサルティングファームからスピンアウトした会社で、コンサルティングだけでは物足りず、新規事業の立上げに強い思いを持って独立しています。構想ではない、実現性を意識したコンサルティングを提供。また、知識の切り売りでもなく、アウトソースでもなく、”実行して実現”する為の支援を行います。同社はIT、インターネット、エンターテインメント領域を中心とした多種多様なネットワーク・知見を活用し、実現性と実行を意識したコンサルティングを提供しています。業績は非公開ですが、大口クライアントまた、商社グループから継続的に案件を受注することができるため、一定の安定した収益を確保しています。今後は、コンサルティングで培ったノウハウ・実績を梃子に、自らが事業主体となる事業分野に進出することを考えている。,2006,5,1300,18,東京都,港区芝1-6-10　芝SIAビル3F,経験よりコンサルタントとしての素養を重視しています。,入江,2011/5/13 21:00
