求人ID,Newフラグ,トピックスフラグ,テーマ,外資フラグ,ベンチャーフラグ,上場フラグ,リンク（面接官）,リンク（トピックス）,職種大分類コード1,職種中分類コード1,職種大分類名1,職種中分類名1,職種大分類コード2,職種中分類コード2,職種大分類名2,職種中分類名2,職種大分類コード3,職種中分類コード3,職種大分類名3,職種中分類名3,会社名（トピックス用）,職種名,職務内容,求めるスキル（必須条件）,求めるスキル（望ましい条件）,英語レベル,TOEIC,求める人物像,活かせる経験,都道府県1,市区町村1,都道府県2,市区町村2,学歴,年齢下限,年齢上限,年収下限,年収上限,募集背景,企業ID,業種カテゴリ,会社情報（紹介文）,会社情報（その他捕捉）,会社情報（設立）年,会社情報（設立）月,会社情報（資本金）万円,会社情報（従業員数）,企業県名,企業市区町村,ｺﾝｻﾙから一言,担当者,掲載日
1016733,1,0,,,,上場,,,6,0,経理・財務・会計,,6,0,経理・財務・会計,,6,0,経理・財務・会計,,株式会社朝日ネット,海外子会社経理,米国の子会社の経理財務業務の実務支援。管理会計が適正に機能しているかチェックしたり、経理周りの業務のスーパーバイズをお願いします。具体的に担当いただく仕事内容は、その方のスキル経験に応じて決めさせていただきます。※本社の海外向けIR業務も併せて担当いただく場合もあります。,上場企業の経理財務部門での実務経験、または、公認会計士またはUSCPAを取得している方。米国子会社の管理会計業務をスーパーバイズできる方。海外子会社管理経験。,,ビジネスレベル,,仕事を選ばず、なんでもやるというマインドのある方。,,東京都,中央区,,,大卒以上,25,33,400,650,,210769,インターネット,インターネット接続サービス（ISP）事業が主力事業。会員のブロードバンド率は業界ダントツ_１。先進ユーザーが多く、退会率は低い。技術力も高く、システム開発は自前主義。ブログエンジンやSNSエンジンも自社開発。日経BPコンサルティング「プロバイダー満足度調査2010」において総合1位を獲得。過去の各種調査機関によるプロバイダー満足度調査結果を含めると通算8年連続顧客満足度1位を獲得。,主要事業のインターネット接続事業における会員数は堅実に増加しており（2011年3月時点会員数49万人を突破）、売上も確実に伸びています。ユーザーを一気に大量獲得したり、派手に宣伝広告をしたりせず、会員になった方に満足いただくことに注力する堅い経営が特徴。会員構成として、インターネット初心者が少なく、PC買換え時等にISP乗換で会員になる方が多い。そのため初歩的な質問等に対応するためカスタマーサポートにかかる負荷が少ないのも特徴。創業以来黒字を続け、財務的にも無借金という優良企業。第二の柱を目指しているクラウドサービス事業においても、大学向けのサービス導入の実績が増加する中、大企業への導入もスタート。更に、米国子会社とグローバル戦略部門を組織し、クラウドサービスのグローバル展開を開始（有名TOP大学へのトライアル導入もスタート）。禁煙者歓迎！,1990,4,63048,101,東京都,中央区銀座4-12-15　歌舞伎座タワー21階,,奈良,2/26/2014 7:13
1020869,1,0,,,,上場,,,8,4,営業,企画営業,8,2,営業,IT系営業,,,,,株式会社朝日ネット,法人営業(1),同社のコア事業である、ISP事業の法人向け営業を担当いただきます。既存の法人クライアントに対する営業活動に加え、新規クライアントの獲得。法人向けインターネット接続サービスの営業、自社の他のサービスと絡めたソリューション提案。,法人営業経験5年以上。ビジネスマインドがあり、企画提案力を発揮して高い営業数字をつくってきた方。,フットワークが軽く、能動的に動ける方。通信業界に詳しい方歓迎。,------,,リクルート人材のように、地頭が良くてフットワークも軽い方。企画力・アイデア豊富な方。,法人営業経験。,東京都,中央区,,,大卒以上,28,34,450,600,業務拡大に伴う増員です。,210769,インターネット,インターネット接続サービス（ISP）事業が主力事業。会員のブロードバンド率は業界ダントツ_１。先進ユーザーが多く、退会率は低い。技術力も高く、システム開発は自前主義。ブログエンジンやSNSエンジンも自社開発。日経BPコンサルティング「プロバイダー満足度調査2010」において総合1位を獲得。過去の各種調査機関によるプロバイダー満足度調査結果を含めると通算8年連続顧客満足度1位を獲得。,主要事業のインターネット接続事業における会員数は堅実に増加しており（2011年3月時点会員数49万人を突破）、売上も確実に伸びています。ユーザーを一気に大量獲得したり、派手に宣伝広告をしたりせず、会員になった方に満足いただくことに注力する堅い経営が特徴。会員構成として、インターネット初心者が少なく、PC買換え時等にISP乗換で会員になる方が多い。そのため初歩的な質問等に対応するためカスタマーサポートにかかる負荷が少ないのも特徴。創業以来黒字を続け、財務的にも無借金という優良企業。第二の柱を目指しているクラウドサービス事業においても、大学向けのサービス導入の実績が増加する中、大企業への導入もスタート。更に、米国子会社とグローバル戦略部門を組織し、クラウドサービスのグローバル展開を開始（有名TOP大学へのトライアル導入もスタート）。禁煙者歓迎！,1990,4,63048,101,東京都,中央区銀座4-12-15　歌舞伎座タワー21階,安定的に成長を続けてきている東証一部上場企業です。,奈良,2/26/2014 7:13
