"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1007509","1","0","ハイクラス","","","上場","","","02","06","ビジネスコンサルタント","その他","10","01","ITエンジニア","プロジェクトマネージャー・リーダー","10","04","ITエンジニア","金融システム","TIS株式会社","ITアーキテクト（アプリケーションアーキテクチャ／カード）","プロジェクトリーダー／サブリーダーとして、クレジットカード業界向け（クライアントは大手クレジット会社）の大規模プロジェクトの要件定義から全工程を担当して頂きます。【業務内容】ソフトウェア・エンジニアリング、方式設計、フレームワーク構築、技術支援、アプリケーション内製等。（0901-07）","【業界業務知識】クレジットカード業界・業務知識。【ＩＴ技術】アプリケーション品質向上、生産性向上を行う為のアプリケーションフレームワーク構築を実施、維持のできる方。言語：Ｊａｖａ、又はＣＯＢＯＬ。高レベルのプログラミング力。【その他求める能力】顧客や関係各所との調整・推進能力。【経験】全工程を経験していることが望ましい。（基盤技術者）","","","","コミュニケーション能力の高い方。チームをまとめていく力・実績のある方。積極的に行動できる方。","カード業界・業務知識をお持ちの方。","東京都","港区","","","大卒以上","25","31","450","850","引き続いて案件増加につき組織の拡大","642","コンピュータ（システム）","大手独立系SIerとして、システムインテグレーション事業、システムコンサルティング、ソフトウェア開発、アウトソーシング・サービス、ソリューション・サービス、高度情報通信サービス、システムプロダクト販売、BPRコンサルテーション、データベース事業、ＥＣ事業など幅広く展開しています。情報システムのライフサイクルサポートによる総合的なユーザーベネフィット実現には定評があります。","主な業務は、情報システムの企画提案から構築までをトータルに手がけるシステムインテグレーションサービス。これまで実績のある大手都銀グループ等でのシステム構築経験を生かした金融・クレジット系での強みを強化し、今後はクレジット会社向け基幹系システムなどのコア・ソリューションを一段とブラッシュアップしている。近年はIDCサービス、ERP導入サービスなど、新規サービスの拡充に注力。これらの新規ビジネスを行うため、コンピューターメーカー、カード会社、流通小売業などの有力企業と提携したり、企業のM＆A等を通してリソースの拡大を図っている。","1971","4","2311056","2827","東京都","港区海岸1-14-5　TIS竹芝ビル","業界向けの中～大規模なプロジェクトに関わってきたキャリアをお持ちの方、これからキャリアを積んでいきたい方にお勧めです。","武田","2009/11/02 18:28:19"
"1007507","1","0","ハイクラス","","","上場","","","02","06","ビジネスコンサルタント","その他","10","01","ITエンジニア","プロジェクトマネージャー・リーダー","10","04","ITエンジニア","金融システム","TIS株式会社","アプリケーションスペシャリスト（業務システム／カード）","プロジェクトリーダーとして、クレジットカード業界向け（クライアントは大手クレジット会社）の大規模プロジェクトを担当して頂きます。【業務内容】クレジットカード基幹システム保守開発。【担当フェーズ】要件定義～開発フェーズ全般となります。（0901-02）","【業界業務知識】クレジットカード（顧客システム部門であればさらに望ましい）、金融、基幹系業務知識保有者（専門性のある方、ノンバンク、債権、ローンなど尚可）【ＩＴ技術】大規模ホストシステム開発経験者。汎用機／ＣＯＢＯＬ【経験】上流工程経験者＜役割＞リーダー。＜マネジメント規模＞10～20人。＜ＰＪ規模＞100人月以上。","","","","コミュニケーション能力の高い方。チームをまとめていく力・実績のある方。積極的に行動できる方。","クレジットカード、金融における基幹系業務知識","東京都","港区","","","大卒以上","28","35","450","850","引き続いて案件増加につき組織の拡大","642","コンピュータ（システム）","大手独立系SIerとして、システムインテグレーション事業、システムコンサルティング、ソフトウェア開発、アウトソーシング・サービス、ソリューション・サービス、高度情報通信サービス、システムプロダクト販売、BPRコンサルテーション、データベース事業、ＥＣ事業など幅広く展開しています。情報システムのライフサイクルサポートによる総合的なユーザーベネフィット実現には定評があります。","主な業務は、情報システムの企画提案から構築までをトータルに手がけるシステムインテグレーションサービス。これまで実績のある大手都銀グループ等でのシステム構築経験を生かした金融・クレジット系での強みを強化し、今後はクレジット会社向け基幹系システムなどのコア・ソリューションを一段とブラッシュアップしている。近年はIDCサービス、ERP導入サービスなど、新規サービスの拡充に注力。これらの新規ビジネスを行うため、コンピューターメーカー、カード会社、流通小売業などの有力企業と提携したり、企業のM＆A等を通してリソースの拡大を図っている。","1971","4","2311056","2827","東京都","港区海岸1-14-5　TIS竹芝ビル","今後、大型案件開発が見込まれる為、リーダー、管理職候補を求めています。カード業務に興味があり、業務知識習得を目指す方も歓迎します。","武田","2009/11/02 18:28:18"
"1007513","1","0","ハイクラス","","","上場","","","10","01","ITエンジニア","プロジェクトマネージャー・リーダー","10","07","ITエンジニア","ネットワーク・セキュリティ","10","04","ITエンジニア","金融システム","TIS株式会社","アプリケーションスペシャリスト（業務システム／カード）","プロジェクトリーダー／サブリーダーとして、クレジットカード業界向け（クライアントは大手クレジット会社）の大規模プロジェクトを担当して頂きます。【業務内容】オーソリネットワークシステム、伝送ネットワークシステム（新規開発より参画）【担当フェーズ】要件定義から、特に開発・保守・運用をお任せします。（0901-06）","【業界業務知識】クレジットカード業務（浅い知識で可）。ミッションクリティカル業務経験（CAFIS、JCNのような決済ネットワークプロトコルの開発もしくは保守経験がベスト）。【IT技術】HP／NonStopサーバー。【経験】＜上流工程＞要件定義、基本設計とも経験があること。＜役割＞プロジェクトリーダ、サブリーダのご経験。<マネジメント規模(人数/期間)>5名以上/2年以上。<ＰＪ規模>50人月程度。顧客、および内部とのコミュニケーション。基本的なチーム管理スキル（タスク管理、進捗管理　等）。","","","","コミュニケーション能力の高い方。チームをまとめていく力・実績のある方。積極的に行動できる方。","クレジットカード業務知識","東京都","港区","","","大卒以上","25","35","450","850","引き続いて案件増加につき組織の拡大","642","コンピュータ（システム）","大手独立系SIerとして、システムインテグレーション事業、システムコンサルティング、ソフトウェア開発、アウトソーシング・サービス、ソリューション・サービス、高度情報通信サービス、システムプロダクト販売、BPRコンサルテーション、データベース事業、ＥＣ事業など幅広く展開しています。情報システムのライフサイクルサポートによる総合的なユーザーベネフィット実現には定評があります。","主な業務は、情報システムの企画提案から構築までをトータルに手がけるシステムインテグレーションサービス。これまで実績のある大手都銀グループ等でのシステム構築経験を生かした金融・クレジット系での強みを強化し、今後はクレジット会社向け基幹系システムなどのコア・ソリューションを一段とブラッシュアップしている。近年はIDCサービス、ERP導入サービスなど、新規サービスの拡充に注力。これらの新規ビジネスを行うため、コンピューターメーカー、カード会社、流通小売業などの有力企業と提携したり、企業のM＆A等を通してリソースの拡大を図っている。","1971","4","2311056","2827","東京都","港区海岸1-14-5　TIS竹芝ビル","業界向けの中～大規模なプロジェクトに関わってきたキャリアをお持ちの方、これからさらなるキャリアを積んでいきたい方にお勧めです。","武田","2009/11/02 18:28:00"
"1007843","1","0","ハイクラス","","","上場","","","10","01","ITエンジニア","プロジェクトマネージャー・リーダー","10","07","ITエンジニア","ネットワーク・セキュリティ","10","04","ITエンジニア","金融システム","TIS株式会社","アプリケーションスペシャリスト（業務システム／カード）","プロジェクトリーダー／サブリーダーとして、クレジットカード業界、またはローン・信販向けのプロジェクトを担当して頂きます。【業務内容】割賦販売法／債権移行／保証業務の対応案件。【担当フェーズ】要件定義／外部設計を担当して頂きます。（ＰＪとして５０～１００人月規模を任せられる方を対象としております。）（0901-04）","【業界業務知識】クレジットカード業務（会員管理・債権管理・その他周辺系業務）の業務知識。消費者金融の業務知識。【ＩＴ技術】Ｍ／Ｆ　ＣＩＣＳ／ＤＢ２　ＣＯＢＯＬ。ＵＮＩＸ／Ｏｒａｃｌｅ、Ｊａｖａ。【経験】<上流工程>要件定義・外部設計工程の経験者。＜役割＞リーダ経験は必須。＜マネジメント規模（人数／期間）＞ピーク時２～３０名程度のマネージメント経験。２～３年のマネージメント経験。＜ＰＪ規模＞５０～１００人月規模の開発経験者。","顧客折衝力、コミュニケーション能力があれば非常に良い。明るい性格で意欲のある方。","","","コミュニケーション能力の高い方。チームをまとめていく力・実績のある方。積極的に行動できる方。","クレジットカード・消費者金融業務知識","東京都","港区","","","大卒以上","25","30","450","850","引き続いて案件増加につき組織の拡大","642","コンピュータ（システム）","大手独立系SIerとして、システムインテグレーション事業、システムコンサルティング、ソフトウェア開発、アウトソーシング・サービス、ソリューション・サービス、高度情報通信サービス、システムプロダクト販売、BPRコンサルテーション、データベース事業、ＥＣ事業など幅広く展開しています。情報システムのライフサイクルサポートによる総合的なユーザーベネフィット実現には定評があります。","主な業務は、情報システムの企画提案から構築までをトータルに手がけるシステムインテグレーションサービス。これまで実績のある大手都銀グループ等でのシステム構築経験を生かした金融・クレジット系での強みを強化し、今後はクレジット会社向け基幹系システムなどのコア・ソリューションを一段とブラッシュアップしている。近年はIDCサービス、ERP導入サービスなど、新規サービスの拡充に注力。これらの新規ビジネスを行うため、コンピューターメーカー、カード会社、流通小売業などの有力企業と提携したり、企業のM＆A等を通してリソースの拡大を図っている。","1971","4","2311056","2827","東京都","港区海岸1-14-5　TIS竹芝ビル","業界向けの中～大規模なプロジェクトに関わってきたキャリアをお持ちの方、これからさらなるキャリアを積んでいきたい方にお勧めです。","武田","2009/11/02 18:28:00"
"1007512","1","0","","","","上場","","","02","06","ビジネスコンサルタント","その他","10","01","ITエンジニア","プロジェクトマネージャー・リーダー","10","04","ITエンジニア","金融システム","TIS株式会社","アプリケーションスペシャリスト（業務システム／カード）","サブリーダーとして、クレジットカード業界向け（クライアントは大手クレジット会社）の大規模プロジェクトを担当して頂きます。【業務内容】基幹システム開発。【ＰＪ】貸し金法対応、割販法対応、カード統合プロジェクト。【担当フェーズ】要件定義から、特に製造～システムテストとなります。（0901-03）","【業界業務知識】クレジットカード業界、金融業界基幹系知識保有者(債権業務、ローン、ノンバンク系知識尚可）。【ＩＴ技術】Java・OracleまたはSQLServer。【経験】大規模開発経験者。クレジット業務でのJava開発。＜工程＞要件定義～総合テストまで全般をご経験の方。＜役割＞リーダー経験者（５名～１０名／２年）。＜ＰＪ規模＞50～100人月。","","","","コミュニケーション能力の高い方。チームをまとめていく力・実績のある方。積極的に行動できる方。","クレジットカード業界、金融業界基幹系知識","東京都","港区","","","大卒以上","25","30","450","700","引き続いて案件増加につき組織の拡大","642","コンピュータ（システム）","大手独立系SIerとして、システムインテグレーション事業、システムコンサルティング、ソフトウェア開発、アウトソーシング・サービス、ソリューション・サービス、高度情報通信サービス、システムプロダクト販売、BPRコンサルテーション、データベース事業、ＥＣ事業など幅広く展開しています。情報システムのライフサイクルサポートによる総合的なユーザーベネフィット実現には定評があります。","主な業務は、情報システムの企画提案から構築までをトータルに手がけるシステムインテグレーションサービス。これまで実績のある大手都銀グループ等でのシステム構築経験を生かした金融・クレジット系での強みを強化し、今後はクレジット会社向け基幹系システムなどのコア・ソリューションを一段とブラッシュアップしている。近年はIDCサービス、ERP導入サービスなど、新規サービスの拡充に注力。これらの新規ビジネスを行うため、コンピューターメーカー、カード会社、流通小売業などの有力企業と提携したり、企業のM＆A等を通してリソースの拡大を図っている。","1971","4","2311056","2827","東京都","港区海岸1-14-5　TIS竹芝ビル","業界向けの中～大規模なプロジェクトに関わってきたキャリアをお持ちの方、これからさらなるキャリアを積んでいきたい方にお勧めです。","武田","2009/11/02 18:27:57"
"1008295","1","0","","","","上場","","","02","06","ビジネスコンサルタント","その他","10","01","ITエンジニア","プロジェクトマネージャー・リーダー","10","04","ITエンジニア","金融システム","TIS株式会社","ITスペシャリスト（システム管理／カード）","サブリーダーとして、クレジットカード業界向け（クライアントは大手クレジット会社）の大規模プロジェクトの要件定義から、特に新規インフラ構築又は保守フェーズを担当して頂きます。【業務内容】インフラ設計、構築、保守（M／F系）等。（0901-08）","【業界業務知識】特にカード、クレジット業界に関する業務／業界知識は不要。IBMメインフレームに関する技術動向等の知識を保有しているとベター。【ＩＴ技術】IBM系メインフレーム技術（z/OS、DB2、WAS、SMS、MQ　等の設定・環境構築）。IBM系UNIX技術（AIX、DB2、WAS、MQ、TIVOLI等の設定。環境構築）。上記どちらかの設計・構築経験で可。","＜求めるスキルです＞【経験】＜上流工程＞インフラ環境構築にあたっての要件定義、外部設計。OSやミドルウェアバージョンアップ作業計画立案。役割：SL。マネジメント規模（人数／期間）：10人以上／1年以上（構築期間）。ＰＪ規模：100人月程度。","","","コミュニケーション能力の高い方。チームをまとめていく力・実績のある方。積極的に行動できる方。","カード業界・業務知識をお持ちの方。","東京都","港区","","","大卒以上","25","30","450","700","引き続いて案件増加につき組織の拡大","642","コンピュータ（システム）","大手独立系SIerとして、システムインテグレーション事業、システムコンサルティング、ソフトウェア開発、アウトソーシング・サービス、ソリューション・サービス、高度情報通信サービス、システムプロダクト販売、BPRコンサルテーション、データベース事業、ＥＣ事業など幅広く展開しています。情報システムのライフサイクルサポートによる総合的なユーザーベネフィット実現には定評があります。","主な業務は、情報システムの企画提案から構築までをトータルに手がけるシステムインテグレーションサービス。これまで実績のある大手都銀グループ等でのシステム構築経験を生かした金融・クレジット系での強みを強化し、今後はクレジット会社向け基幹系システムなどのコア・ソリューションを一段とブラッシュアップしている。近年はIDCサービス、ERP導入サービスなど、新規サービスの拡充に注力。これらの新規ビジネスを行うため、コンピューターメーカー、カード会社、流通小売業などの有力企業と提携したり、企業のM＆A等を通してリソースの拡大を図っている。","1971","4","2311056","2827","東京都","港区海岸1-14-5　TIS竹芝ビル","業界向けの中～大規模なプロジェクトに関わってきたキャリアをお持ちの方、これからキャリアを積んでいきたい方にお勧めです。","武田","2009/11/02 18:27:42"
