"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1023725","1","1","ベンチャー","","1","","","","3","0","経営企画・事業企画","","08","04","営業","企画営業","01","00","トップマネジメント","","株式会社カブク","ビジネスディベロップメント／プロマネ","ナショナルクライアント向けに同社のサービスを活用し、アライアンス構築、新規コンテンツ・商品開発、サービス開発をリード頂きます。広告代理店との協働などもあり。※会社概要資料内にアライアンス事例などあり。","広告業界、ゲーム業界でのプロマネ経験。コンテンツ・アニメ・版権ビジネスなどに知見のある方歓迎。コンテンツ開発系のプロデューサー経験・新規事業開発経験がある方（例：メーカーでの商品開発、アニメやゲーム、玩具の開発経験等）","事業開発の戦略から実行までの一連を経験されている方歓迎。","スタンダードレベル","","行動力実行力のある方。","コンテンツ関連の事業化・商品化経験","東京都","渋谷区","","","大卒以上","25","35","500","800","スタートアップチームの組成","1005011","インターネット","「時代を超えて愛されるものをつくる・育てる」とのフィロソフィーを掲げ、新しい価値観の発見と創造、そしてそれを高度な文化に育てる企業。世界がはじめて目にするものをつくりそしてそれを時代を超えて愛されるものに育てていく。代表プロダクト：3Dプリントものづくりマーケット「rinkak(リンカク)」。事業内容：インターネット関連サービス、コミュニティ運営、プロダクトデザイン・開発、先端テクノロジーの研究。","3Dプリント技術を使ったクラウドものづくりプラットフォーム「rinkak」の紹介。2014年度グッドデザイン・ベスト100デザイナーズ・プレゼンテーション。https://www.youtube.com/watch?v=Sr7Ww11lBHA<BR>代表取締役兼CEO【稲田雅彦】氏<BR>2009年東京大学大学院修了（コンピュータサイエンス）。大学院にて人工知能の研究に従事。研究の傍ら人工知能や3Dインターフェースを用いた作品を発表しメディアアート活動を行う。同年博報堂入社。様々な業種の新規事業開発、統合コミュニケーション戦略立案、クリエイティブ企画開発を行う。カンヌ、アドフェスト、ロンドン広告祭、TIAAなど受賞歴多数。VCより2億円の資金調達完了。<BR>取締役兼CTO【足立昌彦】氏<BR>神戸大学大学院修士課程修了。大学院にて人工知能の研究に従事。大手企業研究所勤務、サンフランシスコや外資系ベンチャー企業にてエンジニアとして従事。Android黎明期からAndroid向け日本語入力アプリ「Simeji」の開発に従事。日本に3名のGoogleDeveloperExpert(Android)に認定。","2013","1","3000","8","東京都","渋谷区渋谷3-26-8　第五清水ビル4F","新規事業を担当頂きます","松尾","2014/11/17 7:38:56"
"1023728","1","1","ベンチャー","","1","","","","3","0","経営企画・事業企画","","08","04","営業","企画営業","01","00","トップマネジメント","","株式会社カブク","ビジネスディベロップメント／製造系アライアンス","同社のサービスの根幹となる製造拠点をグローバル規模で開拓、アライアンスを組んで頂きます。","IT・WEB・製造業界等でアライアンス営業経験のある方。工場現場、モノづくりに対する知見があれば歓迎。","事業開発の戦略から営業、交渉までの一連を経験されている方歓迎。海外ビジネス経験あれば歓迎。","スタンダードレベル","","行動力実行力のある方。","製造業に対する営業経験","東京都","渋谷区","","","大卒以上","25","37","500","800","スタートアップチームの組成","1005011","インターネット","「時代を超えて愛されるものをつくる・育てる」とのフィロソフィーを掲げ、新しい価値観の発見と創造、そしてそれを高度な文化に育てる企業。世界がはじめて目にするものをつくりそしてそれを時代を超えて愛されるものに育てていく。代表プロダクト：3Dプリントものづくりマーケット「rinkak(リンカク)」。事業内容：インターネット関連サービス、コミュニティ運営、プロダクトデザイン・開発、先端テクノロジーの研究。","3Dプリント技術を使ったクラウドものづくりプラットフォーム「rinkak」の紹介。2014年度グッドデザイン・ベスト100デザイナーズ・プレゼンテーション。https://www.youtube.com/watch?v=Sr7Ww11lBHA<BR>代表取締役兼CEO【稲田雅彦】氏<BR>2009年東京大学大学院修了（コンピュータサイエンス）。大学院にて人工知能の研究に従事。研究の傍ら人工知能や3Dインターフェースを用いた作品を発表しメディアアート活動を行う。同年博報堂入社。様々な業種の新規事業開発、統合コミュニケーション戦略立案、クリエイティブ企画開発を行う。カンヌ、アドフェスト、ロンドン広告祭、TIAAなど受賞歴多数。VCより2億円の資金調達完了。<BR>取締役兼CTO【足立昌彦】氏<BR>神戸大学大学院修士課程修了。大学院にて人工知能の研究に従事。大手企業研究所勤務、サンフランシスコや外資系ベンチャー企業にてエンジニアとして従事。Android黎明期からAndroid向け日本語入力アプリ「Simeji」の開発に従事。日本に3名のGoogleDeveloperExpert(Android)に認定。","2013","1","3000","8","東京都","渋谷区渋谷3-26-8　第五清水ビル4F","新規事業を担当頂きます","松尾","2014/11/17 7:38:56"
"1023727","1","1","ベンチャー","","1","","","","04","01","マーケティング・広報・IR","マーケティング","1","0","トップマネジメント","","01","00","トップマネジメント","","株式会社カブク","マーケティング戦略／コンシューマーマーケティング","デジタルマーケティングを中心としたマーケティング戦略を推進して頂きます。「rinkak」を中心とした同社サービス全般におけるBtoC向けWEBマーケティング全般をお任せしていきます。スタートアップフェーズにつき、同領域に軸足を置きつつ広く他業務についてもご対応頂く予定です。","BtoCデジタルマーケティング戦略企画から実務までをリード出来る方。自ら手を動かせる方。","海外ビジネス経験あれば歓迎。","スタンダードレベル","","行動力実行力のある方。","デジタルマーケ経験","東京都","渋谷区","","","大卒以上","25","37","500","800","スタートアップチームの組成","1005011","インターネット","「時代を超えて愛されるものをつくる・育てる」とのフィロソフィーを掲げ、新しい価値観の発見と創造、そしてそれを高度な文化に育てる企業。世界がはじめて目にするものをつくりそしてそれを時代を超えて愛されるものに育てていく。代表プロダクト：3Dプリントものづくりマーケット「rinkak(リンカク)」。事業内容：インターネット関連サービス、コミュニティ運営、プロダクトデザイン・開発、先端テクノロジーの研究。","3Dプリント技術を使ったクラウドものづくりプラットフォーム「rinkak」の紹介。2014年度グッドデザイン・ベスト100デザイナーズ・プレゼンテーション。https://www.youtube.com/watch?v=Sr7Ww11lBHA<BR>代表取締役兼CEO【稲田雅彦】氏<BR>2009年東京大学大学院修了（コンピュータサイエンス）。大学院にて人工知能の研究に従事。研究の傍ら人工知能や3Dインターフェースを用いた作品を発表しメディアアート活動を行う。同年博報堂入社。様々な業種の新規事業開発、統合コミュニケーション戦略立案、クリエイティブ企画開発を行う。カンヌ、アドフェスト、ロンドン広告祭、TIAAなど受賞歴多数。VCより2億円の資金調達完了。<BR>取締役兼CTO【足立昌彦】氏<BR>神戸大学大学院修士課程修了。大学院にて人工知能の研究に従事。大手企業研究所勤務、サンフランシスコや外資系ベンチャー企業にてエンジニアとして従事。Android黎明期からAndroid向け日本語入力アプリ「Simeji」の開発に従事。日本に3名のGoogleDeveloperExpert(Android)に認定。","2013","1","3000","8","東京都","渋谷区渋谷3-26-8　第五清水ビル4F","新規事業を担当頂きます","松尾","2014/11/17 7:38:55"
"1023729","1","1","ベンチャー","","1","","","","06","00","経理・財務・会計","","06","00","経理・財務・会計","","06","00","経理・財務・会計","","株式会社カブク","管理系担当スタッフ","同社のバックオフィス（経理・財務・総務・人事等）を全般的にリードしていただきます。キャリアビジョン次第ですがゆくゆくCFOとなって頂く可能性を期待したポジションです。VCより2億の調達を完了し、今後は更に海外での調達なども視野に入れていますので広く経験を積んで頂けます。","ベンチャーでのバックオフィスを幅広く経験されている方歓迎。VC経験者。財務・経理系に強みのある方。","","スタンダードレベル","","行動力実行力のある方。","ベンチャーでのバックオフィス経験","東京都","渋谷区","","","大卒以上","25","33","400","600","スタートアップチームの組成","1005011","インターネット","「時代を超えて愛されるものをつくる・育てる」とのフィロソフィーを掲げ、新しい価値観の発見と創造、そしてそれを高度な文化に育てる企業。世界がはじめて目にするものをつくりそしてそれを時代を超えて愛されるものに育てていく。代表プロダクト：3Dプリントものづくりマーケット「rinkak(リンカク)」。事業内容：インターネット関連サービス、コミュニティ運営、プロダクトデザイン・開発、先端テクノロジーの研究。","3Dプリント技術を使ったクラウドものづくりプラットフォーム「rinkak」の紹介。2014年度グッドデザイン・ベスト100デザイナーズ・プレゼンテーション。https://www.youtube.com/watch?v=Sr7Ww11lBHA<BR>代表取締役兼CEO【稲田雅彦】氏<BR>2009年東京大学大学院修了（コンピュータサイエンス）。大学院にて人工知能の研究に従事。研究の傍ら人工知能や3Dインターフェースを用いた作品を発表しメディアアート活動を行う。同年博報堂入社。様々な業種の新規事業開発、統合コミュニケーション戦略立案、クリエイティブ企画開発を行う。カンヌ、アドフェスト、ロンドン広告祭、TIAAなど受賞歴多数。VCより2億円の資金調達完了。<BR>取締役兼CTO【足立昌彦】氏<BR>神戸大学大学院修士課程修了。大学院にて人工知能の研究に従事。大手企業研究所勤務、サンフランシスコや外資系ベンチャー企業にてエンジニアとして従事。Android黎明期からAndroid向け日本語入力アプリ「Simeji」の開発に従事。日本に3名のGoogleDeveloperExpert(Android)に認定。","2013","1","3000","8","東京都","渋谷区渋谷3-26-8　第五清水ビル4F","新規事業を担当頂きます","松尾","2014/11/17 7:38:52"
