"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1005865","1","0","","","","公開","","","10","07","ITエンジニア","ネットワーク・セキュリティ","10","07","ITエンジニア","ネットワーク・セキュリティ","10","07","ITエンジニア","ネットワーク・セキュリティ","テックファーム株式会社","インフラエンジニア","ＳＩではなく、アライアンスによる共同事業や新規事業の立上、技術コンサルテーションなどを主軸とするコアテクノロジー事業部が提供しているサービスのインフラ構築等を担当します。日本最大級のアクセス数を誇るニュースサイトYOMIURIONLINEの新機能ニュースクリップサービスにおいて、高トラフィック環境でも高いアクセス性を実現するネットワーク、サーバ構築、導入、運用業務や、ＵＮＩＸやＷｉｎｄｏｗｓでのサーバ仮想化等を中心に、インフラ構築の中核を担っていただきます。上流工程から運用まで全て関わることできます。","ネットワークの設計、構築、運用のご経験が2年以上ある方。運用のみのご経験者は難しい。　顧客志向の高い方、技術向上に強い関心を持ち早くプロジェクトリーダーになりたい方を求めます。","","","","明るく積極的で勉強意欲の高い若手の方","ネットワーク構築、運用経験者","東京都","渋谷区","","","不問","24","28","350","550","業績拡大による増員","210098","コンピュータ（システム）","企業向けシステムコンサルティング・ソフトウェア開発、保守、運用まで手がけています。技術力・開発力が強いことからほぼすべて1次受けで開発を行っています。モバイル・CRMなど電子マネーからモバイルキャンペーン・ICカードなど先端の技術開発を行っています。2008年3月にヘラクレスに上場します。","技術者のためのキャリアプランなども技術系の出身の社長ならではでよく考えられています。技術力の高い方、顧客志向でコミュニケーションやPJマネジメント志向の方などどちらも対応が可能です。AVリモコン機能付テレビ番組表Gガイドモバイルや携帯をかざすだけで航空機の搭乗手続きができるモバイルＡＭＣアプリなどを受託した実績などがあります。顧客企業に常駐させないで一貫して自社でサービスを提供していることも特徴です。","1991","8","14000","180","東京都","渋谷区東１丁目32-12　渋谷プロパティ東急ビル","現在は3名ほどいます。ユーザーとは直接ダイレクトに仕事ができます。","岡田","2008/11/12 9:34:50"
"112090","1","0","","","","公開","","","10","07","ITエンジニア","ネットワーク・セキュリティ","10","07","ITエンジニア","ネットワーク・セキュリティ","10","07","ITエンジニア","ネットワーク・セキュリティ","テックファーム株式会社","ネットワークエンジニア","ネットワーク設計、サーバ構築、システム保守運用を担当。トラフィック状況や各種障害などを監視・報告するオペレータ業務ではなく、インフラ設計、プロトコルやトポロジの検討、ネットワーク設計や運用面でのリスク分析から経済性や拡張性の評価など、広い業務範囲を担っています。プロジェクトスタートの段階から参加しお客様に提案を行います。","ネットワークの設計、構築、運用のご経験が2年以上ある方。運用のみのご経験者は難しい。　顧客志向の高い方、技術向上に強い関心を持ち早くプロジェクトリーダーになりたい方を求めます。","","","","明るく積極的で勉強意欲の高い若手の方","ネットワーク構築、運用経験者","東京都","渋谷区東","","","不問","22","31","350","550","業績拡大による増員","210098","コンピュータ（システム）","企業向けシステムコンサルティング・ソフトウェア開発、保守、運用まで手がけています。技術力・開発力が強いことからほぼすべて1次受けで開発を行っています。モバイル・CRMなど電子マネーからモバイルキャンペーン・ICカードなど先端の技術開発を行っています。2008年3月にヘラクレスに上場します。","技術者のためのキャリアプランなども技術系の出身の社長ならではでよく考えられています。技術力の高い方、顧客志向でコミュニケーションやPJマネジメント志向の方などどちらも対応が可能です。AVリモコン機能付テレビ番組表Gガイドモバイルや携帯をかざすだけで航空機の搭乗手続きができるモバイルＡＭＣアプリなどを受託した実績などがあります。顧客企業に常駐させないで一貫して自社でサービスを提供していることも特徴です。","1991","8","14000","180","東京都","渋谷区東１丁目32-12　渋谷プロパティ東急ビル","現在は3名ほどいます。ユーザーとは直接ダイレクトに仕事ができます。","岡田","2008/11/12 9:34:49"
"1005473","1","0","","","","公開","","","10","02","ITエンジニア","オープン系システム","10","08","ITエンジニア","WEBアプリケーション","","","","","テックファーム株式会社","モバイルビジネス部プロジェクトリーダー、上級エンジニア","モバイルアプリケーションの開発や端末評価、携帯を利用したサービスやシステムの受託開発、またそれらの運用、保守業務も行う。コンシューマー向けWEBサイト構築およびそのバックエンドシステムや業務システム開発など。営業同行や客先打ち合わせなどで週の半分くらいは社外での仕事になることもある。担当するフェーズは営業からプロジェクトの立ち上げまでの比重が高い。小規模のプロジェクトの場合は実装に近いレベルまでＰＭが対応することもある。メインの顧客は携帯キャリアとなる。","リーダー経験、コスト管理(工数でもよい)を伴うプロジェクトマネジメント経験、Webアプリケーション開発プロジェクト参加経験、要件定義の経験のいずれかのご経験がある方","基本設計の経験、DB物理設計の経験、モバイルアプリケーション開発経験、アプリケーション保守経験者","","","メンバーのサポートや育成が好きな方","リーダー経験、コスト管理(工数でもよい)を伴うプロジェクトマネジメント経験、Webアプリケーション開発プロジェクト参加経験、要件定義の経験のいずれかのご経験がある方<BR>","東京都","渋谷区","","","不問","25","35","400","700","増員","210098","コンピュータ（システム）","企業向けシステムコンサルティング・ソフトウェア開発、保守、運用まで手がけています。技術力・開発力が強いことからほぼすべて1次受けで開発を行っています。モバイル・CRMなど電子マネーからモバイルキャンペーン・ICカードなど先端の技術開発を行っています。2008年3月にヘラクレスに上場します。","技術者のためのキャリアプランなども技術系の出身の社長ならではでよく考えられています。技術力の高い方、顧客志向でコミュニケーションやPJマネジメント志向の方などどちらも対応が可能です。AVリモコン機能付テレビ番組表Gガイドモバイルや携帯をかざすだけで航空機の搭乗手続きができるモバイルＡＭＣアプリなどを受託した実績などがあります。顧客企業に常駐させないで一貫して自社でサービスを提供していることも特徴です。","1991","8","14000","180","東京都","渋谷区東１丁目32-12　渋谷プロパティ東急ビル","社内常駐を基本中の基本にしている会社です。上場企業です。","岡田","2008/11/12 9:34:46"
"1005864","1","0","","","","公開","","","07","01","その他企画・事務・管理","総務","07","04","その他企画・事務・管理","その他","","","","","テックファーム株式会社","総務","総務業務全般をお任せします。事業支援、社員支援を中心とした社内サービス、オフィス移転に伴う業務全般、イベント企画運営、オフィスマネジメント全般等です。同社の総務はまだ若い組織です。総務の組織作りや会社の基盤を整備し社員が働きやすい会社を作るために必要なこととは何かを考え創り出すことも含めて幅広くお任せいたします。特定分野の専門性を高めるというより、幅広くいろいろなことにチャレンジしていただくことになります。指示待ちではなく、自ら仕事を作っていくことが必要です。総務という組織作りにも関わるため、近い将来リーダーを目指したい方は歓迎されます。","成長途上の組織の形作りを自分の手でやってみたいというチャレンジ精神がある方、環境や組織の状況変化に臨機応変に対応し、自ら考え行動できる方。","何らかの管理部門のご経験のある方歓迎です。さまざまな業務も目的意識を持って取り組むことができる方","","","成長意欲が高く指示待ちの方でない方","成長途上の組織の形作りを自分の手でやってみたいというチャレンジ精神がある方、環境や組織の状況変化に臨機応変に対応し、自ら考え行動できる方。","東京都","渋谷区","","","大卒以上","25","30","400","550","増員","210098","コンピュータ（システム）","企業向けシステムコンサルティング・ソフトウェア開発、保守、運用まで手がけています。技術力・開発力が強いことからほぼすべて1次受けで開発を行っています。モバイル・CRMなど電子マネーからモバイルキャンペーン・ICカードなど先端の技術開発を行っています。2008年3月にヘラクレスに上場します。","技術者のためのキャリアプランなども技術系の出身の社長ならではでよく考えられています。技術力の高い方、顧客志向でコミュニケーションやPJマネジメント志向の方などどちらも対応が可能です。AVリモコン機能付テレビ番組表Gガイドモバイルや携帯をかざすだけで航空機の搭乗手続きができるモバイルＡＭＣアプリなどを受託した実績などがあります。顧客企業に常駐させないで一貫して自社でサービスを提供していることも特徴です。","1991","8","14000","180","東京都","渋谷区東１丁目32-12　渋谷プロパティ東急ビル","会社作りをしていきたい、いろいろな業務を行っていきたい方の応募をお待ちしています。","岡田","2008/11/12 9:34:39"
