"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1022684","0","0","ハイクラス","","","","","","02","02","ビジネスコンサルタント","人事・組織系","02","01","ビジネスコンサルタント","経営戦略系","","","","","みずほ総合研究所株式会社","組織・人事コンサルタント（大阪勤務）","幅広い業種、大手から中堅・中小企業までのコンサルティング支援。経営戦略・事業戦略・組織・人事戦略の立案支援、実行支援。グループ企業の統合・合併・分割時の人事戦略立案・運営・実行支援。人事制度の設計（等級制度、評価制度、報酬制度など）。人事制度の運用・実行支援。キャリア開発・研修プログラムの設計及び実行支援。各種研修の設計及び実施。","企業向け人事コンサルティング経験。中小・中堅企業の経営者と向き合ってコンサルティングを実施した経験。大阪育ちまたは大阪での勤務経験が豊富な方。","","------","","大阪で一人で人事コンサルをやるため、自立していること。複雑な状況下での調整能力に長け、周りをまとめることができる方。","中小企業向けコンサルティング経験者。人事コンサルティング経験。","大阪府","大阪市","","","大卒以上","37","42","800","1000","定年が近い方の後任を募集。","210844","シンクタンク","銀行系シンクタンク。経済、金融、政治、財政、法律などの調査分析。社会システム、地域開発等の調査研究。経営コンサルティング。年金コンサルティング。各種セミナー・教育などの事業。現在は事業本部内のコンサルティング部の強化を図っており採用には積極的。案件の95％は銀行の渉外担当経由であり、銀行チャネルを持っていることが最大の強み。","第一勧銀総合研究所、日本興銀の調査部門、富士総合研究所が統合。富士総合研究所は中小企業に強く、日本興銀は大企業に強かった。これらが統合したことにより大企業から小企業までを広くカバーするシンクタンクへと生まれ変わった。案件はみずほ銀行、みずほコーポレート銀行経由で受注。ただし、案件のきっかけは提供されるもののクロージングは同社で行っている。コンサルティングに集中することができる点。じっくりと腰を落ち着けて働くことができる環境が魅力。コンサルティング部門は約50名。そのうち13名がHRコンサル部門。HRコンサル部門はみずほ銀行のお客様（中堅・中小企業）を中心に対応するBKチームとみずほコーポレート銀行のお客様（大企業）を中心に対応するCBチームに別れた。30-50歳ぐらいの年齢構成で35-40歳が上席主任コンサルタントのイメージ。案件は4-6件程度を同時進行させる。チャネルが確立されていることもあり、営業のミッションはゼロではないものの他のファームに比較するとプレッシャーが少ない。","","","90000","292","東京都","千代田区内幸町1-2-1","東京で半年程度研修を受けていただいた後に大阪に赴任となります。","奈良","2015/03/02 10:48:05"
"1018681","0","0","","","","","","","02","01","ビジネスコンサルタント","経営戦略系","","","","","","","","","みずほ総合研究所株式会社","戦略コンサルタント（大企業向け）","経営戦略、事業戦略の立案支援、実行支援。業務改革支援。大手企業の経営課題に対するコンサルティング。","戦略系コンサルティングファームにて経営戦略立案、業務改革支援領域でのコンサルティング経験。大企業または官公庁等にて、経理財務、調達、経営企画等の部門で外部のコンサルタントと一緒に仕事をした経験がある方で、改革プロジェクト等のリードができる方。プロジェクトにおけるマネジメント経験。基本的なフレームワークを理解し、実質的に使いこなすことができること。目標に向け、自ら必要な作業や資料作成の計画を立て、それを指示、実行することができる。論理的思考力、仮説検証アプローチにてプロジェクト遂行ができる。","自ら課題を発見し、顧客とのコミュニケーションが図れる。財務諸表の内容を概ね理解していること。多くの大企業に共通してある業務・手続き・機能・規程を理解していること。Excel、Powerpoint、Word等の一般的なOfficeツールを使用できること。","------","","セルフスターター。業種、規模、テーマを問わず、責任感・好奇心を持ってアグレッシブにプロジェクトに取り組める方。常に現状に満足せず、高みを目指し自ら率先して新しい取り組み領域を開拓する意欲。マネジメント層とのコミュニケーションに優れていること。","戦略コンサルティング会社でのコンサルタント経験。","東京都","千代田区","","","大卒以上","27","33","","800","引き合いにお応えするために戦力増強が必要な状態。","210844","シンクタンク","銀行系シンクタンク。経済、金融、政治、財政、法律などの調査分析。社会システム、地域開発等の調査研究。経営コンサルティング。年金コンサルティング。各種セミナー・教育などの事業。現在は事業本部内のコンサルティング部の強化を図っており採用には積極的。案件の95％は銀行の渉外担当経由であり、銀行チャネルを持っていることが最大の強み。","第一勧銀総合研究所、日本興銀の調査部門、富士総合研究所が統合。富士総合研究所は中小企業に強く、日本興銀は大企業に強かった。これらが統合したことにより大企業から小企業までを広くカバーするシンクタンクへと生まれ変わった。案件はみずほ銀行、みずほコーポレート銀行経由で受注。ただし、案件のきっかけは提供されるもののクロージングは同社で行っている。コンサルティングに集中することができる点。じっくりと腰を落ち着けて働くことができる環境が魅力。コンサルティング部門は約50名。そのうち13名がHRコンサル部門。HRコンサル部門はみずほ銀行のお客様（中堅・中小企業）を中心に対応するBKチームとみずほコーポレート銀行のお客様（大企業）を中心に対応するCBチームに別れた。30-50歳ぐらいの年齢構成で35-40歳が上席主任コンサルタントのイメージ。案件は4-6件程度を同時進行させる。チャネルが確立されていることもあり、営業のミッションはゼロではないものの他のファームに比較するとプレッシャーが少ない。","","","90000","292","東京都","千代田区内幸町1-2-1","案件リードは殆ど銀行経由のため、営業活動への意識よりもコンサルティングに集中できる環境があります。システム構築等の案件はなく、純粋に経営コンサルティングが中心となります。","奈良","2015/03/02 10:48:04"
"1024361","0","0","","","","","","","02","01","ビジネスコンサルタント","経営戦略系","02","03","ビジネスコンサルタント","会計・財務系","02","04","ビジネスコンサルタント","業務プロセス系","みずほ総合研究所株式会社","戦略コンサルタント","経営戦略・事業戦略の立案支援、実行支援。業務改革支援。グループ再編実務の実行支援。経営統合に伴う戦略立案支援、実行支援。幅広い業種、大手から中小まで、経営課題に対するコンサルティング。","大企業または官公庁等にて、経理、財務、調達、総務、経営企画、営業等5年以上の実務経験。戦略コンサルティングファームにて、経営戦略立案、組織・業務改革支援領域でのコンサルティング経験が3年以上（システム導入主体案件ではないこと）。財務諸表・会計・財務への一定の理解。一般的な会社に共通する業務・手続き・機能・規程にどんなものがあるか概ね理解していること。Excel、Word、Powerpoint等の使用スキル。","自分含め3名以上のメンバーが入ったプロジェクト経験。調査計画に基づいて自ら創意工夫をして、時間内で調査を遂行できること。フレームワークを概ね理解し、実質的に使いこなすことができること。指示された目標に向け必要な作業や資料作成をフリーハンドで作成する能力。ICレコーダーを使用せずにヒアリング内容を記録しまとめる能力。ヒアリング内容、公開資料から要件に応じて必要な資料を作成する能力。物事とピラミッドストラクチャー（論理的構造）で整理できること。仮説検証アプローチにてプロジェクト業務を遂行できること。","------","","常に現状に満足することなく高みを目指して、自ら率先して新しい取組み領域を開拓する意欲のる方。物事に対して柔軟な思考ができる方。自身の利益ばかりにとらわれることなく組織に貢献できる方。業務上発生する様々なストレス、プレッシャーに対してある程度自分で対応する力、対処の経験値を持っている方。礼儀、挨拶、マナー等常識。","戦略コンサルティングファームでのコンサルタント経験。<BR>","東京都","千代田区","","","大卒以上","27","33","","800","コンサルティング部門の強化。","210844","シンクタンク","銀行系シンクタンク。経済、金融、政治、財政、法律などの調査分析。社会システム、地域開発等の調査研究。経営コンサルティング。年金コンサルティング。各種セミナー・教育などの事業。現在は事業本部内のコンサルティング部の強化を図っており採用には積極的。案件の95％は銀行の渉外担当経由であり、銀行チャネルを持っていることが最大の強み。","第一勧銀総合研究所、日本興銀の調査部門、富士総合研究所が統合。富士総合研究所は中小企業に強く、日本興銀は大企業に強かった。これらが統合したことにより大企業から小企業までを広くカバーするシンクタンクへと生まれ変わった。案件はみずほ銀行、みずほコーポレート銀行経由で受注。ただし、案件のきっかけは提供されるもののクロージングは同社で行っている。コンサルティングに集中することができる点。じっくりと腰を落ち着けて働くことができる環境が魅力。コンサルティング部門は約50名。そのうち13名がHRコンサル部門。HRコンサル部門はみずほ銀行のお客様（中堅・中小企業）を中心に対応するBKチームとみずほコーポレート銀行のお客様（大企業）を中心に対応するCBチームに別れた。30-50歳ぐらいの年齢構成で35-40歳が上席主任コンサルタントのイメージ。案件は4-6件程度を同時進行させる。チャネルが確立されていることもあり、営業のミッションはゼロではないものの他のファームに比較するとプレッシャーが少ない。","","","90000","292","東京都","千代田区内幸町1-2-1","大手銀行グループのシンクタンクです。元々のネットワークで案件は豊富。腰を落ち着けて働くことのできる会社です。広い領域のコンサルティングに携わることができる点、腰を落ち着けて働くことができる点は大きな魅力です。","奈良","2015/03/02 10:48:04"
"1018666","0","0","ハイクラス","","","","","","02","02","ビジネスコンサルタント","人事・組織系","02","01","ビジネスコンサルタント","経営戦略系","","","","","みずほ総合研究所株式会社","組織・人事コンサルタント（マネージャークラス）","幅広い業種、大手から中堅企業までのコンサルティング支援。経営戦略・事業戦略・組織・人事戦略の立案支援、実行支援。グループ企業の統合・合併・分割時の人事戦略立案・運営・実行支援。人事制度の設計（等級制度、評価制度、報酬制度など）。人事制度の運用・実行支援。キャリア開発・研修プログラムの設計及び実行支援。各種研修の設計及び実施。","コンサルティング業界におけるマネージャー経験。5名程度のコンサル部隊を率いる能力のある方。","大手企業における組織・人事コンサルティングをリーダー的な立場で複数経験ある方。執筆・講演・セミナー等で外部発信を行った経験。大手企業に対するコンサルティング提案の営業経験。ビジネス英語力あれば歓迎。","------","","プロフェッショナル人材のとりまとめを行うに相応しい、プロ意識の高い方。複雑な状況下での調整能力に長け、周りをまとめることができる方。多様性を理解し、様々な人達を巻き込みながら業務遂行できる方。チームとして活動する際にリーダーとしてもメンバーとしても活躍できる方。","中小企業向けコンサルティング経験者。人事コンサルティング経験。","東京都","千代田区","","","大卒以上","37","48","800","1300","コンサルティング部門の強化。","210844","シンクタンク","銀行系シンクタンク。経済、金融、政治、財政、法律などの調査分析。社会システム、地域開発等の調査研究。経営コンサルティング。年金コンサルティング。各種セミナー・教育などの事業。現在は事業本部内のコンサルティング部の強化を図っており採用には積極的。案件の95％は銀行の渉外担当経由であり、銀行チャネルを持っていることが最大の強み。","第一勧銀総合研究所、日本興銀の調査部門、富士総合研究所が統合。富士総合研究所は中小企業に強く、日本興銀は大企業に強かった。これらが統合したことにより大企業から小企業までを広くカバーするシンクタンクへと生まれ変わった。案件はみずほ銀行、みずほコーポレート銀行経由で受注。ただし、案件のきっかけは提供されるもののクロージングは同社で行っている。コンサルティングに集中することができる点。じっくりと腰を落ち着けて働くことができる環境が魅力。コンサルティング部門は約50名。そのうち13名がHRコンサル部門。HRコンサル部門はみずほ銀行のお客様（中堅・中小企業）を中心に対応するBKチームとみずほコーポレート銀行のお客様（大企業）を中心に対応するCBチームに別れた。30-50歳ぐらいの年齢構成で35-40歳が上席主任コンサルタントのイメージ。案件は4-6件程度を同時進行させる。チャネルが確立されていることもあり、営業のミッションはゼロではないものの他のファームに比較するとプレッシャーが少ない。","","","90000","292","東京都","千代田区内幸町1-2-1","人事・組織コンサルティング部門の強化に一役買っていただきます。まだまだ部門強化は続きます。","奈良","2015/03/02 10:48:02"
"1018667","0","0","","","","","","","02","02","ビジネスコンサルタント","人事・組織系","02","01","ビジネスコンサルタント","経営戦略系","","","","","みずほ総合研究所株式会社","組織・人事コンサルタント","幅広い業種、大手から中堅企業までのコンサルティング支援。経営戦略・事業戦略・組織・人事戦略の立案支援、実行支援。人事制度の設計（等級制度、評価制度、報酬制度など）。人事制度の運用・実行支援。キャリア開発・研修プログラムの設計及び実行支援。各種研修の実施（講師）。","社会人経験3年～5年程度。エクセル、パワーポイント、ワードをつかいこなせること。","コンサルティング業界において、プロジェクトのリーダー的役割を担った経験。または事業会社の人事部門・経営企画部門で企画業務を行った経験。提案型の法人営業経験。","------","","明るく前向きに仕事を行い、自律的に学び業務に活かせる方。現状に満足することなく、自ら率先して新しい取り組み領域を開拓する意欲のある方。老若男女問わず、誰とでも対話出来る方。チームとして活動する際にリーダーとしてもメンバーとしても活躍できる方。","中小企業向けコンサルティング経験者。人事コンサルティング経験。","東京都","千代田区","","","大卒以上","27","33","500","800","コンサルティング部門の強化。","210844","シンクタンク","銀行系シンクタンク。経済、金融、政治、財政、法律などの調査分析。社会システム、地域開発等の調査研究。経営コンサルティング。年金コンサルティング。各種セミナー・教育などの事業。現在は事業本部内のコンサルティング部の強化を図っており採用には積極的。案件の95％は銀行の渉外担当経由であり、銀行チャネルを持っていることが最大の強み。","第一勧銀総合研究所、日本興銀の調査部門、富士総合研究所が統合。富士総合研究所は中小企業に強く、日本興銀は大企業に強かった。これらが統合したことにより大企業から小企業までを広くカバーするシンクタンクへと生まれ変わった。案件はみずほ銀行、みずほコーポレート銀行経由で受注。ただし、案件のきっかけは提供されるもののクロージングは同社で行っている。コンサルティングに集中することができる点。じっくりと腰を落ち着けて働くことができる環境が魅力。コンサルティング部門は約50名。そのうち13名がHRコンサル部門。HRコンサル部門はみずほ銀行のお客様（中堅・中小企業）を中心に対応するBKチームとみずほコーポレート銀行のお客様（大企業）を中心に対応するCBチームに別れた。30-50歳ぐらいの年齢構成で35-40歳が上席主任コンサルタントのイメージ。案件は4-6件程度を同時進行させる。チャネルが確立されていることもあり、営業のミッションはゼロではないものの他のファームに比較するとプレッシャーが少ない。","","","90000","292","東京都","千代田区内幸町1-2-1","人事・組織コンサルティング部門の強化に一役買っていただきます。大手銀行グループのシンクタンクです。銀行ネットワークから案件は豊富にありますので、コンサルティング業務に集中できます。","奈良","2015/03/02 10:48:01"
