"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1014609","1","0","ハイクラス","","","","","","08","04","営業","企画営業","08","01","営業","営業管理職","02","01","ビジネスコンサルタント","経営戦略系","株式会社ベルシステム２４","営業戦略グループマネージャー候補","営業業績管理、パイプライン強化、同社販促活動におけるキャンペーン、セミナー企画立案から実施、検証、営業マンやクライアントから収集した情報や独自にマーケティング活動を実施するなどして得た情報をもとに、会社全体で営業戦略の計画や販売促進企画を立案していくことです。社内各部門、経営と連携、協力しながら現場の営業がスムーズに活動できるよう、環境を整え促進していくことが重要な役割となります。クライアントの市場分析、競合分析、同社業界の市場分析を行い、営業戦略から戦略企画立案、そして経営への提言を行っていただきます。経営と近いポジションでご活躍いただけるポジションです。","営業職100名程度の組織において営業戦略部門業務、調査、分析、営業戦略の企画立案の経験のある方。戦略コンサルティングファーム出身者歓迎","英語力のある方、市場調査、分析経験のある方は歓迎","","","営業職100名程度の組織において営業戦略部門業務、調査、分析、営業戦略の企画立案の経験のある方。戦略コンサルティングファーム出身者歓迎","戦略コンサルティングファーム、営業企画、推進の経験者歓迎","東京都","渋谷区","","","大卒以上","30","40","700","2000","営業部門強化のための募集です","100045","マーケティング関連","CRMソリューションに関するアウトソーシングサービス、テクノロジーサービス、コンサルティングサービス企業です。","同社はコンタクトセンター運営によるCRMアウトソーシングというビジネスモデルをいち早く確立し30年にわたって業界をリードしています。「対話の力で世界を変える」を原点に備え、テクノロジーを積極的に取り入れ経営構築を行っています。2009年にべインキャピタルの出資を受け、グローバルカンパニーへと転換を図り、人材開発や育成にも力を注いでいます。戦略CRMカンパニーとして幹部候補の育成を急いでいます。","1982","9","2699835","1583","東京都","東京都渋谷区千駄ヶ谷5-34-7　NEX新宿ビル","営業部門強化のための募集です。","岡田","2012/05/23 15:47:40"
"1014611","1","0","ハイクラス","","","","","","08","04","営業","企画営業","09","02","ITコンサルタント","ERP・業務プロセスコンサルタント","02","01","ビジネスコンサルタント","経営戦略系","株式会社ベルシステム２４","営業企画推進職/担当マネージャおよびグループマネージャ候補","同社のTOPS（テクノロジーオペレーションセールス）という考え方、仕組をクライアント企業に対して同社営業職がソリューション提案を行うに際し、営業企画、推進を行う役割を担います。PL向上とクライアント企業への付加価値およびサービスの提供における全体的なKPI改善、標準化の推進を行います、案件ベースで同社営業職とともに担当し、PMとして案件化→提案→受注→構築→安定稼働化、その後はコンタクトセンター部門へ移行を行います。","無形サービス営業のご経験、プロジェクトマネジメント経験、コンサルタントとして分析から業務設計までのご経験のある方など。数値分析、論理的思考能力の高い方。柔軟性と適応力のある方。PCスキル","SCMのご経験、コールセンターでのご経験、アナリストのご経験者歓迎。英語力初級程度あればなお歓迎","","","無形サービス営業のご経験、プロジェクトマネジメント経験、コンサルタントとして分析から業務設計までのご経験のある方など。数値分析、論理的思考能力の高い方。柔軟性と適応力のある方。PCスキル","無形サービス営業のご経験、プロジェクトマネジメント経験、コンサルタントとして分析から業務設計までのご経験のある方など。数値分析、論理的思考能力の高い方。柔軟性と適応力のある方。PCスキル","東京都","渋谷区","","","大卒以上","30","40","600","1000","戦力強化のため","100045","マーケティング関連","CRMソリューションに関するアウトソーシングサービス、テクノロジーサービス、コンサルティングサービス企業です。","同社はコンタクトセンター運営によるCRMアウトソーシングというビジネスモデルをいち早く確立し30年にわたって業界をリードしています。「対話の力で世界を変える」を原点に備え、テクノロジーを積極的に取り入れ経営構築を行っています。2009年にべインキャピタルの出資を受け、グローバルカンパニーへと転換を図り、人材開発や育成にも力を注いでいます。戦略CRMカンパニーとして幹部候補の育成を急いでいます。","1982","9","2699835","1583","東京都","東京都渋谷区千駄ヶ谷5-34-7　NEX新宿ビル","営業部門強化のための募集です。","岡田","2012/05/23 15:47:40"
"1014613","1","0","ハイクラス","","","","","","10","01","ITエンジニア","プロジェクトマネージャー・リーダー","02","06","ビジネスコンサルタント","その他","16","00","その他","","株式会社ベルシステム２４","プロジェクトマネージャー【バイリンガル】","ビジネスプロセスおよびその課題を理解し、解決し効果的な業務運営を実現できるソリューション提案を行います。クライアントのビジネスの要求を満足させるソリューションを提案、実現します。受け持つビジネスエリアのプロジェクトリストをクライアントや社内のキーメンバーと密に情報交換することによって構築しかつ運用します。クライアント、同社経営陣からの要求があれば必要とされる文書やビジネスフロー図を高品質で提供します。CRMのリーディングカンパニーでPMとしてバリューをもたらす同社の理念を実感できるポジションです。","プロジェクトマネジメント経験3年以上、コールセンターマネジメント経験、PCスキル、英語力はビジネスレベルの会話力を求めます。","優れた交渉力と調整力を持ち、分析力と高い問題解決能力のある方","ビジネスレベル","","営業職100名程度の組織において営業戦略部門業務、調査、分析、営業戦略の企画立案の経験のある方。戦略コンサルティングファーム出身者歓迎","戦略コンサルティングファーム、営業企画、推進の経験者歓迎","東京都","渋谷区","","","大卒以上","30","40","700","2000","外資系クライアント企業が急増のため","100045","マーケティング関連","CRMソリューションに関するアウトソーシングサービス、テクノロジーサービス、コンサルティングサービス企業です。","同社はコンタクトセンター運営によるCRMアウトソーシングというビジネスモデルをいち早く確立し30年にわたって業界をリードしています。「対話の力で世界を変える」を原点に備え、テクノロジーを積極的に取り入れ経営構築を行っています。2009年にべインキャピタルの出資を受け、グローバルカンパニーへと転換を図り、人材開発や育成にも力を注いでいます。戦略CRMカンパニーとして幹部候補の育成を急いでいます。","1982","9","2699835","1583","東京都","東京都渋谷区千駄ヶ谷5-34-7　NEX新宿ビル","外資系企業のクライアントが急増しているため募集をしています。","岡田","2012/05/23 15:47:40"
"1014610","1","0","ハイクラス","","","","","","08","04","営業","企画営業","08","01","営業","営業管理職","02","01","ビジネスコンサルタント","経営戦略系","株式会社ベルシステム２４","アナリスト【次世代コンタクトセンター推進部】","通称、コマンドセンターと呼ばれる次世代コンタクトセンター推進部において同社全国のコンタクトセンターの過去実績分析における最適なコール予測からシフト配置を予測し、全国へ指示を行います、それに伴う全国の社内ヘルプデスク業務、社内からの報告、モニタリングをもとにした分析を行う部門で、サイクルを回し、社内キーパーソンとの協議により適切な次のアクション指示を行い、PL向上とクライアント企業への付加価値およびサービスの提供における全体的な品質改善の推進、センター運用における重要指標の月次報告の仕組み作り、全国定例会議で共有する標準テンプレートの作成、実績や予測、分析からの経営層への事業課題課題解決に向けたさらなる分析支援、最適なコール予測方法、最適な人員配置、稼働率、応答率など戦略立案をセンター責任者と行っていただきます。","データ分析（マイニング）業務経験、分析結果のレポーティングおよび戦略、戦術企画立案経験、計数分析経験、論理的思考力のある方。英語が中級レベル以上（日常的に頻繁に使用するわけではありませんが直属上長と上長補佐役（米国人）とのコミュニケーションが取れる方を想定しています。柔軟性と適応力の高い方","コンタクトセンター（コールセンター）マネジメント経験、売上、利益マネジメント経験、KPIマネジメント経験、シフトマネジメント経験、プロジェクトマネジメント経験のある方。","","","データ分析（マイニング）業務経験、分析結果のレポーティングおよび戦略、戦術企画立案経験、計数分析経験、論理的思考力のある方。英語が中級レベル以上（日常的に頻繁に使用するわけではありませんが直属上長と上長補佐役（米国人）とのコミュニケーションが取れる方を想定しています。柔軟性と適応力の高い方","戦略コンサルティングファーム、営業企画、推進の経験者歓迎","東京都","渋谷区","","","大卒以上","30","40","700","2000","営業部門強化のための募集です","100045","マーケティング関連","CRMソリューションに関するアウトソーシングサービス、テクノロジーサービス、コンサルティングサービス企業です。","同社はコンタクトセンター運営によるCRMアウトソーシングというビジネスモデルをいち早く確立し30年にわたって業界をリードしています。「対話の力で世界を変える」を原点に備え、テクノロジーを積極的に取り入れ経営構築を行っています。2009年にべインキャピタルの出資を受け、グローバルカンパニーへと転換を図り、人材開発や育成にも力を注いでいます。戦略CRMカンパニーとして幹部候補の育成を急いでいます。","1982","9","2699835","1583","東京都","東京都渋谷区千駄ヶ谷5-34-7　NEX新宿ビル","営業部門強化のための募集です。","岡田","2012/05/23 15:47:40"
"1014612","1","0","","","","","","","05","00","人事","","","","","","","","","","株式会社ベルシステム２４","人事【給与担当】","メインでお任せしたいのは同社グループの給与計算業務です。主な業務としては給与計算代行企業へ渡すための同社内データの作成です。また部内および大手給与計算代行企業だけでなく同社内」システム部門、経理関連部門等、社内のステークホルダーとのリレーションシップをとっていただきながらお仕事を進めてください。今後人事でのキャリアアップをお考えの方、スペシャリストを目指す方にはベストポジションです。","給与計算業務や社会保険手続き業務、人事業務経験3年以上。従業員300名から500名規模の企業でのご経験。エクセルを用いた業務経験（関数計算は必須、中級程度）","税務知識、社会保険知識ある方歓迎","","","給与計算業務や社会保険手続き業務、人事業務経験3年以上。従業員300名から500名規模の企業でのご経験。エクセルを用いた業務経験（関数計算は必須、中級程度）","戦略コンサルティングファーム、営業企画、推進の経験者歓迎","東京都","渋谷区","","","高専卒以上","27","34","400","600","補充","100045","マーケティング関連","CRMソリューションに関するアウトソーシングサービス、テクノロジーサービス、コンサルティングサービス企業です。","同社はコンタクトセンター運営によるCRMアウトソーシングというビジネスモデルをいち早く確立し30年にわたって業界をリードしています。「対話の力で世界を変える」を原点に備え、テクノロジーを積極的に取り入れ経営構築を行っています。2009年にべインキャピタルの出資を受け、グローバルカンパニーへと転換を図り、人材開発や育成にも力を注いでいます。戦略CRMカンパニーとして幹部候補の育成を急いでいます。","1982","9","2699835","1583","東京都","東京都渋谷区千駄ヶ谷5-34-7　NEX新宿ビル","即戦力を募集しています。","岡田","2012/05/23 15:47:40"
