求人ID,Newフラグ,トピックスフラグ,テーマ,外資フラグ,ベンチャーフラグ,上場フラグ,リンク（面接官）,リンク（トピックス）,職種大分類コード1,職種中分類コード1,職種大分類名1,職種中分類名1,職種大分類コード2,職種中分類コード2,職種大分類名2,職種中分類名2,職種大分類コード3,職種中分類コード3,職種大分類名3,職種中分類名3,会社名（トピックス用）,職種名,職務内容,求めるスキル（必須条件）,求めるスキル（望ましい条件）,英語レベル,TOEIC,求める人物像,活かせる経験,都道府県1,市区町村1,都道府県2,市区町村2,学歴,年齢下限,年齢上限,年収下限,年収上限,募集背景,企業ID,業種カテゴリ,会社情報（紹介文）,会社情報（その他捕捉）,会社情報（設立）年,会社情報（設立）月,会社情報（資本金）万円,会社情報（従業員数）,企業県名,企業市区町村,ｺﾝｻﾙから一言,担当者,掲載日
1017219,0,1,ハイクラス,,,,,,3,0,経営企画・事業企画,,7,3,その他企画・事務・管理,企画系,11,0,WEB・モバイル関連,,日本デジタル配信株式会社,サービス企画・事業推進【事業推進室】,放送技術、IT技術の動向やコンシューマ、国内外マーケットの動向を調査、分析しケーブルテレビ事業者等向け新サービス企画、事業企画を行なっていただきます。国内外メーカ、およびアウトソーシング先との協業、新サービス、商品を提供するためのアライアンス、企画、、ビジネスプランの作成、フィージビリティスタディなどサービス企画を行なっていただきます。,IT、WEB、コンサルティング業界等でサービス企画、事業企画、プロジェクトマネジメント経験のある方。経営企画経験者なお歓迎,,,,周りを巻き込みながら多数の人とのコミュニケーションをきちんととれる方,IT、WEB、コンサルティング業界等でサービス企画、事業企画、プロジェクトマネジメント経験のある方。経営企画経験者なお歓迎,東京都,千代田区,,,大卒以上,27,35,500,1000,増員,1002925,情報サービス,光回線と衛星の２つのネットワークを用いてCSデジタル放送、BSデジタル放送等を全国のケーブルテレビ事業者に配信しています。またケーブルテレビ事業者のサービス拡充のため、番組供給事業者やベンダーと協力しながらさまざまな新規サービスを提供しています。<BR>,株主は東京急行電鉄、ジュピターテレコムなどの大手。ＣＡＴＶ業界全体の番組供給ラインを敷設し、ＣＡＴＶ会社の投資を低減させたり、独自のコンテンツ展開、衛星に頼らない降雨障害のないネットワークを実現している企業です。ＪＤＳのネットワーク接続世帯数は５５０万世帯を超え、全体のシェアの８０％以上をとっています。,2000,4,225000,60,東京都,千代田区霞が関3-7-1　霞が関東急ビル14階,裁量権の大きい責任ある仕事を任され、安定した基盤で仕事ができます。,岡田,2013/9/19 11:23
1019740,0,1,,,,,,,8,4,営業,企画営業,8,7,営業,その他,8,5,営業,技術営業,日本デジタル配信株式会社,営業企画推進,既存顧客であるケーブルテレビ局向けに同社のクラウドサービスやタブレット向け配信サービス等の情報提供や企画提案をしていただきます。またケーブルテレビ局経営幹部への経営改善へのアドバイザリー業務も含めてとなります。放送技術、IT技術の動向やコンシューマ、国内外マーケットの動向を調査、分析しケーブルテレビ事業者等向け新サービス企画へ結び付けていきます。,メディア、インフラ事業にご興味のあるメーカー、IT、WEB、コンサルティング業界等で法人営業、販売促進、サービス企画、事業企画、プロジェクトマネジメント経験のある方。出張が多くなりますので、それを厭わない方、,,,,周りを巻き込みながら多数の人とのコミュニケーションをきちんととれる方,IT、WEB、コンサルティング業界等でサービス企画、事業企画、プロジェクトマネジメント経験のある方。経営企画経験者なお歓迎,東京都,千代田区,,,大卒以上,27,37,450,800,増員,1002925,情報サービス,光回線と衛星の２つのネットワークを用いてCSデジタル放送、BSデジタル放送等を全国のケーブルテレビ事業者に配信しています。またケーブルテレビ事業者のサービス拡充のため、番組供給事業者やベンダーと協力しながらさまざまな新規サービスを提供しています。<BR>,株主は東京急行電鉄、ジュピターテレコムなどの大手。ＣＡＴＶ業界全体の番組供給ラインを敷設し、ＣＡＴＶ会社の投資を低減させたり、独自のコンテンツ展開、衛星に頼らない降雨障害のないネットワークを実現している企業です。ＪＤＳのネットワーク接続世帯数は５５０万世帯を超え、全体のシェアの８０％以上をとっています。,2000,4,225000,60,東京都,千代田区霞が関3-7-1　霞が関東急ビル14階,裁量権の大きい責任ある仕事を任され、安定した基盤で仕事ができます。,岡田,2013/9/19 11:23
