"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日","HP用職種名(EM使用欄)"  ,"アピールしたいKW1(単語)" ,"アピールしたいKW2(単語)" ,"アピールしたいKW3(単語)" ,"アピールしたいKW4(単語)" ,"アピールしたいKW5(単語)" 
"1024616","1","0","ベンチャー","","1","","","","11","00","WEB・モバイル関連","","11","0","WEB・モバイル関連","","11","00","WEB・モバイル関連","","maojian　works【マオジェンワークス】株式会社","Kay me事業の広報","同社のジャージーワンピースのKaymeブランドの広報活動全般をお任せいたします。同社のブランドは単なるアパレルやファッションとしてだけでなく、生き方、あり方、スタイルなどを表現していきたいと考えています。そのため、広報としてもビジネス誌やFB、口コミなど、コンセプトの共感していただくようなアプローチをしていました。今後は更にパワーアップをしていきたいため、アイディアを豊富にお持ちな方にぜひ来ていただきたいポジションです。","広報、マーケティングのご経験者もお会いしたいのですが、メディアの企画、営業経験者でも記者の方々や周りの人への提案、企画などを心配りもできる好印象で積極的な方であればお会いしたいと思っています。","","ベーシックレベル","","明るく、キラキラと前向きに仕事をしてくれる方。","WEBディレクション、プロデューサー、メディアプランニング業務、雑誌、編集企画などの経験者。PPTでの指示書などの作成が出来る方。制作会社や外部PR会社とのチームワークをとり、コンセプトを具現化するお力のある方。","東京都","中央区","","","短大卒以上","28","35","600","800","企業成長のための新規採用","1005220","その他コンサルティングファーム","オフィスドレス「kayme」の企画、開発、販売とコンサルティング事業新規事業開発支援、マーケティング支援、営業組織変革支援、中国市場販促支援）を行っています。","代表は経営戦略コンサルティング会社出身の女性社長。プロデューサー兼代表取締役をされています。Kaymeは働く女性のための品質の良いワンピースを企画していて、オンライン販売（自社サイト）と店舗展開を行っています。著名な女優やアナウンサー、キャスターが現在はTV等で着用されています。店舗は現在は全国で４店舗。国内で製造し、品質の良さと忙しいワーキングウーマンのためのお洒落なジャージーワンピースを創っています。そこには様々な思いが込められています。働く女性が活き活きと人生の広がりを感じながら女性として輝いてほしい、世界に発信していって欲しいという願いです。新規事業や海外進出も具体的に進んできています。まだコアな幹部社員も少なくこれからの更に成長する企業です。幹部候補として株式上場も含めて登れるまで一緒に登っていただく前向きなオーラを持つ方を募集しています。","2007","12","","30","東京都","中央区銀座4丁目3-10　銀座中央ビル10階","まだこれから、ご自身で創り上げる喜びがある企業だと思います。アイディアを具現化できると思います。","武田","2015/04/20 9:54:32","働く女性のための自社サイトの企画、編集業務です。","女性","アパレル","事業企画","",""
"1024615","1","0","ベンチャー","","1","","","","11","00","WEB・モバイル関連","","11","0","WEB・モバイル関連","","11","00","WEB・モバイル関連","","maojian　works【マオジェンワークス】株式会社","自社サイトKay me他WEBプロデューサー【編集・企画】","同社のジャージーワンピースの自社サイトやそのサービス補完のための動画サイトの企画、編集、ディレクション業務をお任せいたします。外注もお願いしておりますが、働く女性が活き活きと生活シーンを描いていくことや現場の様子、プロモーションなどを行っていただきます。ECサイトをただ創って売るのではなく、スタイルや生き方、シーンを創りたいのです。ぜひさまざまなアイディアを一緒に議論できたらと思います。自身で手を動かしプログラミングすることはありません。","WEBディレクション、プロデューサー、メディアプランニング業務、雑誌、編集企画などの経験者。PPTでの指示書などの作成が出来る方。制作会社や外部PR会社とのチームワークをとり、コンセプトを具現化するお力のある方。","","ベーシックレベル","","明るく、キラキラと前向きに仕事をしてくれる方。","WEBディレクション、プロデューサー、メディアプランニング業務、雑誌、編集企画などの経験者。PPTでの指示書などの作成が出来る方。制作会社や外部PR会社とのチームワークをとり、コンセプトを具現化するお力のある方。","東京都","中央区","","","短大卒以上","26","35","500","800","企業成長のための新規採用","1005220","その他コンサルティングファーム","オフィスドレス「kayme」の企画、開発、販売とコンサルティング事業新規事業開発支援、マーケティング支援、営業組織変革支援、中国市場販促支援）を行っています。","代表は経営戦略コンサルティング会社出身の女性社長。プロデューサー兼代表取締役をされています。Kaymeは働く女性のための品質の良いワンピースを企画していて、オンライン販売（自社サイト）と店舗展開を行っています。著名な女優やアナウンサー、キャスターが現在はTV等で着用されています。店舗は現在は全国で４店舗。国内で製造し、品質の良さと忙しいワーキングウーマンのためのお洒落なジャージーワンピースを創っています。そこには様々な思いが込められています。働く女性が活き活きと人生の広がりを感じながら女性として輝いてほしい、世界に発信していって欲しいという願いです。新規事業や海外進出も具体的に進んできています。まだコアな幹部社員も少なくこれからの更に成長する企業です。幹部候補として株式上場も含めて登れるまで一緒に登っていただく前向きなオーラを持つ方を募集しています。","2007","12","","30","東京都","中央区銀座4丁目3-10　銀座中央ビル10階","まだこれから、ご自身で創り上げる喜びがある企業だと思います。アイディアを具現化できると思います。","武田","2015/04/20 9:54:31","働く女性のための自社サイトの企画、編集業務です。","女性","アパレル","事業企画","",""
