"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日","HP用職種名(EM使用欄)"  ,"アピールしたいKW1(単語)" ,"アピールしたいKW2(単語)" ,"アピールしたいKW3(単語)" ,"アピールしたいKW4(単語)" ,"アピールしたいKW5(単語)" 
"1024888","1","1","ベンチャー","","1","非公開","","","3","0","経営企画・事業企画","","03","00","経営企画・事業企画","","07","03","その他企画・事務・管理","企画系","株式会社サーキュレーション","事業企画（スタッフ～マネージャー候補）","経営企画担当者として、社長と共にサービスの更なる業績拡大に向けて事業戦略策定や経営計画の実行・分析、業績管理など、会社の経営に関する様々な業務に携わっていただきます。(1)経営戦略立案・事業戦略・経営課題の解決(2)中期経営計画の具現化(3)マーケティング(4)ブランディング(5)新規事業立案・予算作成(6)諸問題に対するサポート及び問題抽出～解決。","(1)戦略系・会計系・IT系などのコンサルティングファームにおいて、業務設計、業務プロセスの改善等の経験のある方(2)ベンチャー企業の経営企画部門での就業経験があり、予算策定/予実管理業務もしくは経営計画策定業務に携わっている方","・経営計画・予算策定、実績管理等に関する実務経験者・P/L・B/Sなどを理解し、提案・実施ができる方","------","","・課題設定が出来、自ら手を動かして動ける方","・経営計画・予算策定、実績管理等に関する実務経験","東京都","千代田区","","","大卒以上","25","36","400","800","事業拡大に伴う募集","1005156","人材紹介・派遣","同社は、経験や知識の有機的・機能的な循環を実現し、世界中に存在するシニアエグゼクティブの経験・知見、ノマド・インディペンデントコントラクターの方々の実働力・本質力を、それらを求める数多くの企業の「経営」に活用いただくことで、企業の発展、個人のやりがい、それらが価値ある循環を本質的に実現する社会を創ることを目指しています。","代表の久保田氏はインテリジェンス出身。同社では歴代最年少でマネージャー、ゼネラルマネージャーを歴任し、自ら社内ファンドで起案したicommonという事業のカンパニー社長を経て現在の会社を設立されました。21世紀の新しい「はたらく価値観」、それが世の中に循環していく世界観の創出を目指しています。創業メンバーはインテリジェンス出身の方を中心に外資系戦略ファーム出身者など、個性のあるタレントがそろっています。登録されているノマドの方も巻き込みながら同社の事業を一緒に創っておられ、まさに新しい会社の形を体現している組織でもあります。<BR>■サービス展開している2つのブランド<BR>□「NOMADWORKDESIGN（ノマドワークデザイン）」<BR>事業会社で突出した成果を残してこられた方、元戦略コンサルティングファーム、青年実業家の方々に、週1日から実働いただける、新規クライアントを紹介。<BR>□「KOMONWORKDESIGN（顧問ワークデザイン）」<BR>上場会社、若しくはそれに準ずる企業様にて、長年の経験を有する方々に、週1日からご支援いただける、新規クライアントを紹介。","2014","1","3000","33","東京都","千代田区丸の内2-2-1　岸本ビルヂング6Ｆビジネスエアポートオフィス","","工藤","2015/06/23 10:27:02","","","","","",""
"1022123","1","1","ベンチャー","","1","非公開","","","02","01","ビジネスコンサルタント","経営戦略系","08","04","営業","企画営業","08","02","営業","IT系営業","株式会社サーキュレーション","法人コンサルタント（経営コンサルタント）","企業の経営者に向き合い、課題定義から課題解決に向けたプロジェクト組成に従事。独自の課題解決メソッドを活用し、課題解決に必要な経験、知見、スキルを保有した専門家人材を独自データベースからアサインメント、支援内容をプログラムしていきます。プロジェクト組成後は、自らがプロジェクトリーダーとして従事。専門家人材のノウハウを活用しながら、アドバイザリーだけでなく実働型で課題を解決していきます。 自らが経営者に直接対峙していくため、一つのテーマにおけるプロジェクトだけでなく、クライアントが抱える経営課題全般に対し課題定義し、支援プロジェクトを組成していくことが可能です。クライアントの経営全体に関わり、事業・組織構築に関わっていくため、本質的な経営支援を実施していきます。（その他）新規メソッド開発、プロジェクトリーダーとして組織を牽引していただきます。","・法人営業経験を有し圧倒的な実績を残されてこられた方・企業の経営に直接触れてこられた方（経営・事業企画、コンサルティングファーム出身）※上流のコンサル、アドバイザリーだけでなく、営業としての提案力も必要とされます。","中小企業向けの経営コンサルティング経験。特に以下の3点は重要視します。・問題解決能力・課題定義力・経営視点をもった営業力","------","","社会に価値ある新しい組織、サービスを創っていきたいと強い意志と行動力を持った方やアドバイザリーだけでなく、実働型で経営課題を解決していくことに価値を感じている方。","中小企業向けの経営コンサルティング経験。","東京都","千代田区","","","大卒以上","25","35","450","840","事業拡大に伴う募集","1005156","人材紹介・派遣","同社は、経験や知識の有機的・機能的な循環を実現し、世界中に存在するシニアエグゼクティブの経験・知見、ノマド・インディペンデントコントラクターの方々の実働力・本質力を、それらを求める数多くの企業の「経営」に活用いただくことで、企業の発展、個人のやりがい、それらが価値ある循環を本質的に実現する社会を創ることを目指しています。","代表の久保田氏はインテリジェンス出身。同社では歴代最年少でマネージャー、ゼネラルマネージャーを歴任し、自ら社内ファンドで起案したicommonという事業のカンパニー社長を経て現在の会社を設立されました。21世紀の新しい「はたらく価値観」、それが世の中に循環していく世界観の創出を目指しています。創業メンバーはインテリジェンス出身の方を中心に外資系戦略ファーム出身者など、個性のあるタレントがそろっています。登録されているノマドの方も巻き込みながら同社の事業を一緒に創っておられ、まさに新しい会社の形を体現している組織でもあります。<BR>■サービス展開している2つのブランド<BR>□「NOMADWORKDESIGN（ノマドワークデザイン）」<BR>事業会社で突出した成果を残してこられた方、元戦略コンサルティングファーム、青年実業家の方々に、週1日から実働いただける、新規クライアントを紹介。<BR>□「KOMONWORKDESIGN（顧問ワークデザイン）」<BR>上場会社、若しくはそれに準ずる企業様にて、長年の経験を有する方々に、週1日からご支援いただける、新規クライアントを紹介。","2014","1","3000","33","東京都","千代田区丸の内2-2-1　岸本ビルヂング6Ｆビジネスエアポートオフィス","","工藤","2015/06/23 10:27:01","","コンサルタント","事業開発","","",""
