"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日"
"1018981","1","0","ハイクラス/外資系","1","","","","","04","01","マーケティング・広報・IR","マーケティング","","","","","","","","","株式会社フィリップスエレクトロニクスジャパン","Country Internet Manager","自社およびブランドのオンライン上のプレゼンスを高める活動全般をお任せします。今までの事業部ごとの戦略がメインとなっていた同社で、全社視点でのオンライン戦略策定・実行全般（コーポレートサイト、オンラインマーケティング、オンラインショップ等）を推進していただきます。","・7年以上のB2BかB2C業界での主要グローバル企業のオンライン業務経験（多岐にわたる業界経験があれば尚可） ・流暢な日本語力と、ビジネスレベルの英語力（本社とも交渉できる程度の） ・ITテクノロジーに対する深い知識 ・大卒以上（IT又はマーケティング選考であれば尚可）","","ビジネスレベル","","","","東京都","港区","","","大卒以上","30","40","800","1000","増員","351","電気・電子・半導体","オランダ本社。ヨーロッパ生まれのグローバル企業として、優れたデザインの製品を販売しています。主力事業は家電、照明機器、医療機器の３事業でいずれも50カ国以上の拠点でサービスを展開しております。","男女年齢を問わずポジションアップしていける社風と制度。外資ではあるが、平均年齢37歳の落ち着いた日本企業のような雰囲気が特徴です。社員の8割がヘルスケア事業、2割はライティング事業、10名強がコンシューマーライフスタイル事業となっています。ヘルスケア分野ではAEDや呼吸器、コンシューマーライフスタイル分野ではクロモノ家電の取り扱いも開始し、より住環境にフォーカスした製品展開を行っている。","1953","7","300000","881","東京都","港区港南2-13-37　フィリップスビル","外資系でオンライマーケポジション経験の方歓迎です","越山","2013/07/30 18:29:31"
"1018865","1","0","ハイクラス/外資系","1","","","","","3","0","経営企画・事業企画","","03","00","経営企画・事業企画","","","","","","株式会社フィリップスエレクトロニクスジャパン","Strategic Planning Officer","日本の事業戦略を立案・実行する部門で、1名増員することになりました。 ご経験を生かし、日本のビジネスを作って行くことに意欲と興味を持つ方の応募をお待ちしております。具体的には●日本マーケットでの戦略企画（同社全カテゴリに対する中期計画の企画、レビュー）●進捗のモニタリングと実行推進●関連する国内外部門との連携とリーダーシップ●グローバルキーアカウントのマネジメント、ビジネスサポート●ヘルスケア、照明、消費財各マーケットでの新規ビジネス立ち上げの推進●日本CEOのサポート（社内外向けプレゼンテーション内容、資料の作成、経営会議のファシリテーション等）","・戦略立案スキル ・ビジネスセンス ・ビジネス立ち上げやプロジェクトマネジメントのスキル ・英語・日本語双方でのコミュニケーションスキル（ビジネスレベル）【1.か2.のプロファイルの方】 1. 5年以上の戦略コンサルティングファームでの経験　及び　中期計画策定/新規ビジネス立ち上げ/M&Aなどのプロジェクト経験 又は 2. 10年以上の日系/外資系大企業での経験　及び　経営企画/戦略立案/新規ビジネス/アライアンス・M&A経験","・MBA ・医療機器、照明機器、消費財、いずれかの経験 ・海外での終了経験","ビジネスレベル","","プロアクティブ","事業戦略立案、支援経験","東京都","港区","","","大卒以上","30","45","1000","1200","","351","電気・電子・半導体","オランダ本社。ヨーロッパ生まれのグローバル企業として、優れたデザインの製品を販売しています。主力事業は家電、照明機器、医療機器の３事業でいずれも50カ国以上の拠点でサービスを展開しております。","男女年齢を問わずポジションアップしていける社風と制度。外資ではあるが、平均年齢37歳の落ち着いた日本企業のような雰囲気が特徴です。社員の8割がヘルスケア事業、2割はライティング事業、10名強がコンシューマーライフスタイル事業となっています。ヘルスケア分野ではAEDや呼吸器、コンシューマーライフスタイル分野ではクロモノ家電の取り扱いも開始し、より住環境にフォーカスした製品展開を行っている。","1953","7","300000","881","東京都","港区港南2-13-37　フィリップスビル","事業会社に転職をお考えの戦略コンサルの方歓迎です","越山","2013/07/30 18:29:30"
"1018896","1","0","ハイクラス/外資系","1","","","","","04","01","マーケティング・広報・IR","マーケティング","04","01","マーケティング・広報・IR","マーケティング","","","","","株式会社フィリップスエレクトロニクスジャパン","コンシューマーライフスタイル マーケティングマネージャー","男性用ヒゲソリの担当とした、日本市場でのマーケティング中長期戦略企画・実行。日本マーケットのリサーチ、分析、開拓。","10年以上の消費財業界でのセールス、マーケティング実務経験。P&Lのマネジメント経験。中長期マーケティング戦略の立案経験。ビジネス英語力。","","ビジネスレベル","","リーダーシップ、熱意のある方","外資消費財業界でのマーケティング経験","東京都","港区","","","大卒以上","32","42","700","1200","増員","351","電気・電子・半導体","オランダ本社。ヨーロッパ生まれのグローバル企業として、優れたデザインの製品を販売しています。主力事業は家電、照明機器、医療機器の３事業でいずれも50カ国以上の拠点でサービスを展開しております。","男女年齢を問わずポジションアップしていける社風と制度。外資ではあるが、平均年齢37歳の落ち着いた日本企業のような雰囲気が特徴です。社員の8割がヘルスケア事業、2割はライティング事業、10名強がコンシューマーライフスタイル事業となっています。ヘルスケア分野ではAEDや呼吸器、コンシューマーライフスタイル分野ではクロモノ家電の取り扱いも開始し、より住環境にフォーカスした製品展開を行っている。","1953","7","300000","881","東京都","港区港南2-13-37　フィリップスビル","外資消費財メーカーでマーケティング経験のある方歓迎です","越山","2013/07/30 18:29:26"
"1018411","1","0","ハイクラス/外資系","1","","","","","08","01","営業","営業管理職","","","","","","","","","株式会社フィリップスエレクトロニクスジャパン","BusinessDevelopmentManager","・日本マーケット向けライティングソリューションセールス顧客企業のニーズをしっかりと把握し、世界各国のリソースを活用しながら、トータルソリューションを提供することが期待されます。・プロジェクトマネジメント上記に関わる新規プロジェクトの実行計画立案、ステークホルダーとの折衝・マネジメント等、パートナー企業を取りまとめリードする、ダイナミックなプロジェクトマネジメントをお任せします。・コストイフェクティブソリューションプラットフォームの構築イニシャルコストを抑え顧客とのWin-Win関係を築くことが出来るフィナンシャルスキームの構築の実現をリード頂くことを期待します。","－大規模ソリューションセールスのご経験　and/or プロジェクトマネジメントのご経験 （商社、ゼネコンでのご経験や、エレベーター業界、ESCO事業、エンジニアリング企業でのご経験）―照明等電気系を含むB2Bの知識、ご経験（尚可）―エネルギーマネジメントご経験（尚可）","","ビジネスレベル","","コミュニケーション力が高くチームをリードできる方","メーカーでの営業マネージャー経験","東京都","港区","","","大卒以上","30","40","700","1100","増員","351","電気・電子・半導体","オランダ本社。ヨーロッパ生まれのグローバル企業として、優れたデザインの製品を販売しています。主力事業は家電、照明機器、医療機器の３事業でいずれも50カ国以上の拠点でサービスを展開しております。","男女年齢を問わずポジションアップしていける社風と制度。外資ではあるが、平均年齢37歳の落ち着いた日本企業のような雰囲気が特徴です。社員の8割がヘルスケア事業、2割はライティング事業、10名強がコンシューマーライフスタイル事業となっています。ヘルスケア分野ではAEDや呼吸器、コンシューマーライフスタイル分野ではクロモノ家電の取り扱いも開始し、より住環境にフォーカスした製品展開を行っている。","1953","7","300000","881","東京都","港区港南2-13-37　フィリップスビル","メーカーでの営業マネージャー経験のある方募集します！","越山","2013/07/30 18:29:20"
"1014417","1","0","ハイクラス/外資系","1","","","","","08","04","営業","企画営業","08","07","営業","その他","","","","","株式会社フィリップスエレクトロニクスジャパン","キーアカウントマネージャー","・キーアカウントとの本部交渉等を通して、短期的、長期的な戦略パートナー関係の構築・担当するキーアカウントをしっかりとモニターし、的確なタイミングでの代理店やキーアカウントの指導や調整実施。常に業務の効果、効率の向上のためにより良い手法の検討・事業部全体の目標達成に貢献するため、日本市場におけるキーアカウント事業の発展・キーアカウントと当社相互の継続的な利益成長を生み出すため、各アカウント個々の業務体制や戦略の立案・ビジネスの可能性を高め、当社の利益の最大化するため、キーアカウントマネジメントやカテゴリーマネジメント等に関する専門知識の共有やマーケティングプログラムの実行等を行い、トレードマーケティングマネージャーや戦略的代理店のキーアカウントマネージャーとの連携強化・グローバルのキーアカウントマネジメントチームとの協業し、インターナショナルキーアカウントの目標達成","・家電量販店、消費財業界、大手量販店本部営業・営業企画等National Chainに対する営業経験5年以上・代理店との関係構築力と、プロセス構築力（メーカー営業・営業企画での代理店営業経験あれば尚可）・ショッパーマーケティング、カテゴリーマネジメント経験尚可・論理的思考力・分析力・プロジェクトマネジメントスキル","・外資系大企業での営業経験があれば尚可","ビジネスレベル","","マルチカルチャーの環境下でのビジネス経験<BR>","メーカーでの営業経験","東京都","港区","","","大卒以上","27","35","600","1000","増員","351","電気・電子・半導体","オランダ本社。ヨーロッパ生まれのグローバル企業として、優れたデザインの製品を販売しています。主力事業は家電、照明機器、医療機器の３事業でいずれも50カ国以上の拠点でサービスを展開しております。","男女年齢を問わずポジションアップしていける社風と制度。外資ではあるが、平均年齢37歳の落ち着いた日本企業のような雰囲気が特徴です。社員の8割がヘルスケア事業、2割はライティング事業、10名強がコンシューマーライフスタイル事業となっています。ヘルスケア分野ではAEDや呼吸器、コンシューマーライフスタイル分野ではクロモノ家電の取り扱いも開始し、より住環境にフォーカスした製品展開を行っている。","1953","7","300000","881","東京都","港区港南2-13-37　フィリップスビル","量販店への営業戦略企画経験者歓迎です","越山","2013/07/30 18:29:17"
