"求人ID","Newフラグ","トピックスフラグ","テーマ","外資フラグ","ベンチャーフラグ","上場フラグ","リンク（面接官）","リンク（トピックス）","職種大分類コード1","職種中分類コード1","職種大分類名1","職種中分類名1","職種大分類コード2","職種中分類コード2","職種大分類名2","職種中分類名2","職種大分類コード3","職種中分類コード3","職種大分類名3","職種中分類名3","会社名（トピックス用）","職種名","職務内容","求めるスキル（必須条件）","求めるスキル（望ましい条件）","英語レベル","TOEIC","求める人物像","活かせる経験","都道府県1","市区町村1","都道府県2","市区町村2","学歴","年齢下限","年齢上限","年収下限","年収上限","募集背景","企業ID","業種カテゴリ","会社情報（紹介文）","会社情報（その他捕捉）","会社情報（設立）年","会社情報（設立）月","会社情報（資本金）万円","会社情報（従業員数）","企業県名","企業市区町村","ｺﾝｻﾙから一言","担当者","掲載日","HP用職種名(EM使用欄)"  ,"アピールしたいKW1(単語)" ,"アピールしたいKW2(単語)" ,"アピールしたいKW3(単語)" ,"アピールしたいKW4(単語)" ,"アピールしたいKW5(単語)" 
"1022660","1","1","ハイクラス","","","非公開","","","02","02","ビジネスコンサルタント","人事・組織系","02","01","ビジネスコンサルタント","経営戦略系","","","","","株式会社HRインスティテュート","ビジネスコンサルタント","主に以下の領域について、営業からプログラム開発、講師まで一貫してご担当いただくお仕事になります。■HRM領域：クライアント企業にとって貴重な経営資本である「人材」のマネジメントに関するコンサルティングを担当いただきます。○クライアント企業のミッション、ビジョンの実現に向けた人材マネジメントポリシーの策定○人事制度の構築・運用支援・社員の自律的成長を促す育成体系の構築など■組織開発領域：クライアント企業の組織変革、組織活性化、戦略実行支援に関するコンサルティング○ミッション、バリュー浸透支援○部門間連携の促進○事業戦略の実行力強化○従業員満足度向上支援○人材のリテンション強化など、グローバル人材マネジメント支援（タレントマネジメント○グローバル人材育成など）","・社会人経験5年以上・組織人事領域に興味がある方・コンサルティング経験","・組織人事コンサルティング経験のある方・英語力がある方は尚可","------","","・人組織領域に興味がある方・自らがこの分野を深めたいという想いをお持ちの方・主体的に行動ができ、自律している方","・組織人事コンサルティング経験","東京都","渋谷区","東京都","","大卒以上","27","40","500","900","定期的な増員","1005182","人事・組織コンサルティングファーム","組織・人事領域のコンサルティング会社です。人材開発、組織開発、グローバル展開支援、ソーシャルビジネス展開など様々な切り口でクライアント企業の組織発展に貢献するコンサルティングを提供しています。クライアント企業の心と力を挽き出し、企業戦略立案から深く入り込んで支援していく点が特徴の一つです。また設立以来1ヵ月以上勤めた方で退職者はいない企業で、非常にアットホームな風土の組織です。","「主体性を挽き出す」これは、同社が創業期から掲げている「ミッション（＝基本理念）」です。自らが考え、自らが想い、自らが行動する「主体性」こそ最も大切な価値観だとし、その主体性を挽き出すことを支えること自体を役割としています。昨今のビジネス環境の急速な変化をチャンスととらえ、自分たちの活躍の場をさらに拡げて価値貢献をしていくとき、ますます大切なのが「ウェイ」です。<BR>いかにして「ウェイ」を軸に、主体性を挽き出し、輝かせ、可能性を拓くのか。最適解が凝縮した研修プログラムは、これまで年間15,000人以上の方に受講していただいています。<BR>ベトナム・韓国に続き、上海・シンガポールとアジアに拠点を展開し、アジア各国のその国らしさを大切にした支援もさらに推進していきます。また同社はこれまで企業のコンサルティングを行う傍、”シェアリング”という理念を軸にソーシャル活動を継続してきました。ベトナムに７つの小学校や幼稚園の校舎を寄贈し、マダガスカルの産院に発電機を届ける活動をはじめ、様々な取り組みを現地に足を運びながら実践しました。","1993","11","","29","東京都","渋谷区神宮前1-13-23　HRIビジョンハウス","組織・人事領域のコンサルティング会社です。人材開発、組織開発、グローバル展開支援、ソーシャルビジネス展開など様々な切り口でクライアント企業の組織発展に貢献するコンサルティングを提供しています。クライアント企業の心と力を挽き出し、企業戦略立案から深く入り込んで支援していく点が特徴の一つです。","工藤","2015/10/13 11:25:45","ビジネスコンサルタント/人事・組織コンサルティングファーム","人事・組織コンサルティングファーム","ビジネスコンサルタント","マネジメント","人材サービス","組織変革"
"1024567","1","1","","","","非公開","","","02","02","ビジネスコンサルタント","人事・組織系","02","01","ビジネスコンサルタント","経営戦略系","","","","","株式会社HRインスティテュート","ビジネスコンサルタント（ポテンシャル）","主に以下の領域について、営業からプログラム開発、講師まで一貫してご担当いただくお仕事になります。■HRM領域：クライアント企業にとって貴重な経営資本である「人材」のマネジメントに関するコンサルティングを担当いただきます。○クライアント企業のミッション、ビジョンの実現に向けた人材マネジメントポリシーの策定○人事制度の構築・運用支援・社員の自律的成長を促す育成体系の構築など■組織開発領域：クライアント企業の組織変革、組織活性化、戦略実行支援に関するコンサルティング○ミッション、バリュー浸透支援○部門間連携の促進○事業戦略の実行力強化○従業員満足度向上支援○人材のリテンション強化など、グローバル人材マネジメント支援（タレントマネジメント○グローバル人材育成など）","・組織人事領域に興味がある方・コミュニケーション能力が高い方・論理的思考力が高い方","・組織人事コンサルティング経験のある方・コンサルティング経験・英語力がある方は尚可","------","","・人組織領域に興味がある方・自らがこの分野を深めたいという想いをお持ちの方・素直で負けず嫌いな方","・組織人事コンサルティング経験","東京都","渋谷区","東京都","","大卒以上","24","29","400","550","定期的な増員","1005182","人事・組織コンサルティングファーム","組織・人事領域のコンサルティング会社です。人材開発、組織開発、グローバル展開支援、ソーシャルビジネス展開など様々な切り口でクライアント企業の組織発展に貢献するコンサルティングを提供しています。クライアント企業の心と力を挽き出し、企業戦略立案から深く入り込んで支援していく点が特徴の一つです。また設立以来1ヵ月以上勤めた方で退職者はいない企業で、非常にアットホームな風土の組織です。","「主体性を挽き出す」これは、同社が創業期から掲げている「ミッション（＝基本理念）」です。自らが考え、自らが想い、自らが行動する「主体性」こそ最も大切な価値観だとし、その主体性を挽き出すことを支えること自体を役割としています。昨今のビジネス環境の急速な変化をチャンスととらえ、自分たちの活躍の場をさらに拡げて価値貢献をしていくとき、ますます大切なのが「ウェイ」です。<BR>いかにして「ウェイ」を軸に、主体性を挽き出し、輝かせ、可能性を拓くのか。最適解が凝縮した研修プログラムは、これまで年間15,000人以上の方に受講していただいています。<BR>ベトナム・韓国に続き、上海・シンガポールとアジアに拠点を展開し、アジア各国のその国らしさを大切にした支援もさらに推進していきます。また同社はこれまで企業のコンサルティングを行う傍、”シェアリング”という理念を軸にソーシャル活動を継続してきました。ベトナムに７つの小学校や幼稚園の校舎を寄贈し、マダガスカルの産院に発電機を届ける活動をはじめ、様々な取り組みを現地に足を運びながら実践しました。","1993","11","","29","東京都","渋谷区神宮前1-13-23　HRIビジョンハウス","ポテンシャル層としての募集となります。同社が今後発展していく為に、次世代のHRIを担える若手の方を採用し、育てていきたいということから募集をされることになりました。","工藤","2015/10/13 11:25:43","ビジネスコンサルタント（ポテンシャル）/人事・組織コンサルティングファーム","人事・組織コンサルティングファーム","ビジネスコンサルタント","ポテンシャル採用","人材サービス","HRI"
